StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent,PID,Meta_Browser,Meta_Version,Meta_Operating System,Meta_Resolution,lt_medicare,sms_disability,lt_suspension,sms_redcross,attentionCheck
7/1/2021 5:10,7/1/2021 5:15,IP Address,31,276,False,7/2/2021 5:15,R_DvsuPy8GTQV3Okp,,,,,anonymous,EN,Yes,5b1f2b115e45c000012aa30c,Chrome,91.0.4472.114,CrOS x86_64 13904.66.0,1366x768,,,,,
7/2/2021 8:36,7/2/2021 8:47,IP Address,100,699,True,7/2/2021 8:47,R_1oAtKEYNbVKIAo1,,,,,anonymous,EN,Yes,5dc36b196c76b327ca120b23,Chrome,91.0.4472.114,Windows NT 10.0,1536x864,Fake,Fake,Fake,Fake,7.0
7/2/2021 9:02,7/2/2021 9:06,IP Address,100,282,True,7/2/2021 9:06,R_vYA5yK8hnVrsmSl,,,,,anonymous,EN,Yes,60d7d5dc074e8bc367732eb6,Chrome,88.0.4324.186,CrOS x86_64 13597.94.0,1366x768,Fake,Fake,Fake,Fake,7.0
7/2/2021 9:42,7/2/2021 9:47,IP Address,100,323,True,7/2/2021 9:47,R_Rf1X5j6ylP376TL,,,,,anonymous,EN,Yes,60d79078ae2f81125c7eebe7,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Fake,Fake,Real,7.0
7/1/2021 9:39,7/1/2021 9:50,IP Address,31,650,False,7/2/2021 9:50,R_Rf3G6J3AFcaFF2V,,,,,anonymous,EN,Yes,60bbba1662529ae59d1c55cf,Chrome,91.0.4472.124,Windows NT 10.0,1680x1050,,,,,
7/1/2021 10:31,7/1/2021 10:36,IP Address,31,323,False,7/2/2021 10:36,R_3DuakRhZ2HMFQv5,,,,,anonymous,EN,Yes,60d753b2c874004dc6fdb6fc,Chrome,90.0.4430.212,Windows NT 10.0,1707x1067,,,,,
7/2/2021 10:55,7/2/2021 11:02,IP Address,100,433,True,7/2/2021 11:02,R_1GOoNoGBJNv4bTA,,,,,anonymous,EN,Yes,5ef578711f51161d8f046c8d,Chrome,91.0.4472.114,Macintosh,1280x800,Fake,Fake,Real,Fake,7.0
7/2/2021 11:26,7/2/2021 11:38,IP Address,100,739,True,7/2/2021 11:38,R_DRXgXyHQs98QdDb,,,,,anonymous,EN,Yes,60d4ce7e7a264bfaef83db2e,Chrome,91.0.4472.114,CrOS x86_64 13904.66.0,1200x800,Fake,Fake,Fake,Fake,7.0
7/2/2021 13:37,7/2/2021 13:53,IP Address,100,973,True,7/2/2021 13:53,R_1dax0GFdnoYWzHd,,,,,anonymous,EN,Yes,60c47cee447c214c12409f7a,Chrome,91.0.4472.106,Windows NT 10.0,1536x864,Fake,Fake,Fake,Fake,7.0
7/1/2021 14:00,7/1/2021 14:14,IP Address,92,826,False,7/2/2021 14:14,R_1QKoQNFG0I9Pqxz,,,,,anonymous,EN,Yes,60ce7b2f8fb53a2ea1d6da31,Chrome,91.0.4472.106,Windows NT 6.1,1280x800,Fake,Fake,Fake,Real,7.0
7/2/2021 16:49,7/2/2021 17:02,IP Address,100,785,True,7/2/2021 17:02,R_cxe20xKh3Cg3E1H,,,,,anonymous,EN,Yes,60d7de8c5f5bcb8332d5e1a0,Chrome,91.0.4472.124,Windows NT 10.0,2560x1440,Real,Fake,Fake,Fake,7.0
7/2/2021 17:18,7/2/2021 17:27,IP Address,100,505,True,7/2/2021 17:27,R_1fdbP5lXtPEMqym,,,,,anonymous,EN,Yes,5c047357d30e3200016dd9fa,Chrome,91.0.4472.106,Windows NT 10.0,1920x1080,Real,Real,Fake,Fake,7.0
7/2/2021 17:24,7/2/2021 17:30,IP Address,100,344,True,7/2/2021 17:30,R_3fVFLgqgOUuevaF,,,,,anonymous,EN,Yes,60ca149b0d1101d5661ed118,Chrome,91.0.4472.114,Macintosh,1280x800,Fake,Real,Fake,Fake,7.0
7/2/2021 17:57,7/2/2021 18:03,IP Address,100,381,True,7/2/2021 18:03,R_2780PeApAXDg8wO,,,,,anonymous,EN,Yes,60d13c261171b69977e81f9b,Chrome,91.0.4472.114,Macintosh,1440x900,Real,Fake,Fake,Fake,7.0
7/1/2021 19:48,7/1/2021 19:49,IP Address,31,40,False,7/2/2021 19:49,R_Tbhs7MRPb7J96mt,,,,,anonymous,EN,Yes,Steve89,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,,,,,
7/1/2021 19:49,7/1/2021 20:11,IP Address,31,1306,False,7/2/2021 20:11,R_pRuhFBYwVztv4jf,,,,,anonymous,EN,Yes,Steve81,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,,,,,
7/2/2021 20:04,7/2/2021 20:11,IP Address,100,441,True,7/2/2021 20:11,R_RUZzzx9f3scqHp7,,,,,anonymous,EN,Yes,558980cdfdf99b7ae47f5a75,Chrome,91.0.4472.124,Windows NT 10.0,2560x1440,Fake,Fake,Real,Real,7.0
7/2/2021 20:28,7/2/2021 20:34,IP Address,100,368,True,7/2/2021 20:34,R_D0HhRUiBwoL4FLr,,,,,anonymous,EN,Yes,5f4a187b40b01f589fe766eb,Chrome,91.0.4472.124,Windows NT 10.0,1536x864,Fake,Fake,Real,Real,7.0
7/2/2021 21:47,7/2/2021 21:58,IP Address,100,659,True,7/2/2021 21:58,R_1K8gz06nzkfu828,,,,,anonymous,EN,Yes,60d097182810e834e27124dd,Chrome,89.0.4389.90,Windows NT 10.0,1280x720,Fake,Fake,Fake,Real,7.0
7/1/2021 23:47,7/1/2021 23:55,IP Address,38,425,False,7/2/2021 23:55,R_1dt9xOxIio3J8Pu,,,,,anonymous,EN,Yes,60c998ac5ae9910f04e38767,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,,,,,
7/2/2021 0:09,7/2/2021 0:12,IP Address,38,199,False,7/3/2021 0:12,R_31KitYUsK2GtHbL,,,,,anonymous,EN,Yes,60b3e7156c6b8b6e642942e1,Firefox,89,Windows NT 10.0,1366x768,,,,,
7/1/2021 19:49,7/2/2021 7:16,IP Address,31,41188,False,7/3/2021 7:16,R_3noN0BENoxPtw76,,,,,anonymous,EN,Yes,Steve82,Edge,91.0.864.59,Windows NT 10.0,1366x768,,,,,
7/3/2021 10:30,7/3/2021 10:33,IP Address,100,210,True,7/3/2021 10:33,R_333FMe9TJqsVrPu,,,,,anonymous,EN,Yes,60c969c12749ced10866921d,Edge,91.0.864.59,Windows NT 10.0,1366x768,Real,Fake,Fake,Fake,7.0
7/3/2021 11:58,7/3/2021 12:03,IP Address,100,334,True,7/3/2021 12:03,R_1IyL4iPqxlhAtXD,,,,,anonymous,EN,Yes,600cc5ed47b7d84103754576,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Real,Fake,Fake,Fake,7.0
7/3/2021 12:42,7/3/2021 12:51,IP Address,100,522,True,7/3/2021 12:51,R_3h0HkDuGeQ3LoZz,,,,,anonymous,EN,Yes,5f4f778a54658b022d7dd2f4,Safari iPhone,14.1.1,iPhone,414x896,Real,Fake,Fake,Real,7.0
7/3/2021 13:18,7/3/2021 13:20,IP Address,100,125,True,7/3/2021 13:20,R_3pgmBhnGD17NHKS,,,,,anonymous,EN,Yes,5a5da588f6c51700019527c4,Chrome,91.0.4472.124,Windows NT 10.0,1280x720,Real,Fake,Fake,Fake,7.0
7/3/2021 14:44,7/3/2021 14:59,IP Address,100,895,True,7/3/2021 14:59,R_RqWl2fTL5BxlDq1,,,,,anonymous,EN,Yes,5bda531987e0030001d6120a,Chrome,91.0.4472.114,Windows NT 10.0,1536x864,Fake,Fake,Fake,Fake,7.0
7/3/2021 15:57,7/3/2021 16:07,IP Address,100,605,True,7/3/2021 16:07,R_3Hw6oX8bf56u6sG,,,,,anonymous,EN,Yes,55dbd6a850a1f7001090d7c3,Chrome,91.0.4472.81,CrOS aarch64 13904.41.0,1366x768,Real,Fake,Real,Fake,7.0
7/2/2021 16:25,7/2/2021 16:26,IP Address,92,88,False,7/3/2021 16:26,R_2uCfLq9ISBPkoSC,,,,,anonymous,EN,Yes,60cf3544022c2a456917157d,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Fake,Real,Real,Fake,7.0
7/3/2021 18:19,7/3/2021 18:24,IP Address,100,309,True,7/3/2021 18:24,R_7ZLAjRwT6Tb1Dxf,,,,,anonymous,EN,Yes,60a325e8635aef48f32a81d1,Edge,91.0.864.64,Windows NT 10.0,2560x1440,Fake,Fake,Fake,Real,7.0
7/2/2021 16:28,7/2/2021 18:42,IP Address,31,8080,False,7/3/2021 18:42,R_BKzCzUjk3mlX7Vf,,,,,anonymous,EN,Yes,5be33a3fdd850e0001d2c600,Chrome,91.0.4472.114,Windows NT 10.0,1600x900,,,,,
7/3/2021 19:53,7/3/2021 20:02,IP Address,100,556,True,7/3/2021 20:02,R_26i1oQf97xkBkvo,,,,,anonymous,EN,Yes,5f55525794f94791963129cc,Safari iPhone,14.1.1,iPhone,414x896,Fake,Fake,Real,Real,7.0
7/4/2021 3:19,7/4/2021 3:27,IP Address,100,459,True,7/4/2021 3:27,R_3puxNDALTIpp3A0,,,,,anonymous,EN,Yes,60d268d777ce136a2c184d33@email.prolific.co,Chrome,90.0.4430.66,Android 10,360x800,Fake,Fake,Real,Real,7.0
7/3/2021 6:45,7/3/2021 6:45,IP Address,31,30,False,7/4/2021 6:45,R_4Hs4xEXuDeJUiJP,,,,,anonymous,EN,Yes,60935e181d125baf801d03ff,Safari,14.1.1,Macintosh,768x1024,,,,,
7/3/2021 7:13,7/3/2021 7:13,IP Address,31,15,False,7/4/2021 7:13,R_x4xS6IdbDQQYVa1,,,,,anonymous,EN,Yes,60cd566fc6317ffe655a366d,Safari iPhone,14.0.3,iPhone,375x667,,,,,
7/3/2021 8:27,7/3/2021 8:36,IP Address,54,565,False,7/4/2021 8:36,R_2wtVC9WoHCEq54s,,,,,anonymous,EN,Yes,60d273e0837882205f7c4809,Chrome,91.0.4472.124,Windows NT 6.1,1366x768,,,,,
7/3/2021 10:23,7/3/2021 10:30,IP Address,38,399,False,7/4/2021 10:30,R_3ESuU4vQ8WRETkH,,,,,anonymous,EN,Yes,60c969c12749ced10866921d,Edge,91.0.864.59,Windows NT 10.0,1366x768,,,,,
7/4/2021 10:59,7/4/2021 11:08,IP Address,100,526,True,7/4/2021 11:08,R_3k81I5wjYM6FMOq,,,,,anonymous,EN,Yes,5a89c5100f1bce0001224361,Chrome,91.0.4472.124,Windows NT 10.0,1600x900,Real,Fake,Fake,Fake,7.0
7/4/2021 11:25,7/4/2021 11:32,IP Address,100,433,True,7/4/2021 11:32,R_1ddjFnRShPoUf84,,,,,anonymous,EN,Yes,5a1396fa844c7a00015e57d9,Safari,14.0.3,Macintosh,1280x800,Fake,Fake,Real,Real,7.0
7/4/2021 12:14,7/4/2021 12:15,IP Address,100,89,True,7/4/2021 12:15,R_uxmyemwS59ZnI2d,,,,,anonymous,EN,Yes,5a2047dc772bc40001ba082f,Safari,12.1.2,Macintosh,2560x1440,Real,Fake,Fake,Real,7.0
7/4/2021 12:38,7/4/2021 12:43,IP Address,100,338,True,7/4/2021 12:43,R_3gNqi71LRsVHzd9,,,,,anonymous,EN,Yes,5d38c604b3126d0001fbed6e,Chrome,91.0.4472.124,Windows NT 10.0,1536x864,Real,Fake,Fake,Fake,7.0
7/4/2021 13:08,7/4/2021 13:14,IP Address,100,330,True,7/4/2021 13:14,R_1jAMevaJnSe5IbS,,,,,anonymous,EN,Yes,60b8417fbc31f4937bc90c06,Chrome iPad,91.0.4472.80,iPad,810x1080,Fake,Fake,Fake,Real,7.0
7/4/2021 13:51,7/4/2021 13:56,IP Address,100,289,True,7/4/2021 13:56,R_29nWdmKzGUMYFWN,,,,,anonymous,EN,Yes,5d1c006ac2696c0019647572,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Real,Fake,Fake,Fake,7.0
7/4/2021 15:19,7/4/2021 15:43,IP Address,100,1452,True,7/4/2021 15:43,R_ZCqgdvxa4Wb8b4t,,,,,anonymous,EN,Yes,5e039eccdc8535e95ebc60aa,Chrome,91.0.4472.124,Windows NT 10.0,1368x912,Fake,Fake,Fake,Real,7.0
7/4/2021 18:45,7/4/2021 18:51,IP Address,100,322,True,7/4/2021 18:51,R_SH0MGFKkfwNU11v,,,,,anonymous,EN,Yes,5de433926a2a0801c28903be,Chrome,91.0.4472.114,Macintosh,2560x1440,Real,Fake,Fake,Real,7.0
7/3/2021 19:52,7/3/2021 19:52,IP Address,31,16,False,7/4/2021 19:52,R_vwv9SX7IwdXIOwV,,,,,anonymous,EN,Yes,5f55525794f94791963129cc,Safari iPhone,14.1.1,iPhone,414x896,,,,,
7/4/2021 22:04,7/4/2021 22:25,IP Address,100,1262,True,7/4/2021 22:25,R_1gb6nYMJYokUQVG,,,,,anonymous,EN,Yes,5a70abe2efd3a70001210578,Chrome,91.0.4472.120,Android 9,962x601,Fake,Fake,Fake,Fake,7.0
7/5/2021 6:53,7/5/2021 7:05,IP Address,100,694,True,7/5/2021 7:05,R_p6lO4OcRxOvSlTb,,,,,anonymous,EN,Yes,60d23853a2b88ce7476f9287,Chrome,91.0.4472.124,Windows NT 10.0,1536x864,Fake,Fake,Fake,Real,7.0
7/5/2021 8:26,7/5/2021 8:31,IP Address,100,282,True,7/5/2021 8:31,R_diOayKLdTnJgmGZ,,,,,anonymous,EN,Yes,5e83ff4ae833ed162d4b2fe0,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Fake,Fake,Fake,7.0
7/4/2021 11:17,7/4/2021 11:19,IP Address,31,145,False,7/5/2021 11:19,R_1daDRowJK0d0QcL,,,,,anonymous,EN,Yes,60d74a6521e8199fec263ed7,Firefox,87,Windows NT 10.0,1366x768,,,,,
7/4/2021 12:05,7/4/2021 12:14,IP Address,54,510,False,7/5/2021 12:14,R_2rioNzD0MudSr38,,,,,anonymous,EN,Yes,5a2047dc772bc40001ba082f,Safari,12.1.2,Macintosh,2560x1440,,,,,
7/5/2021 12:21,7/5/2021 12:27,IP Address,100,349,True,7/5/2021 12:27,R_73z33ZZxf98HYxX,,,,,anonymous,EN,Yes,60d3736964ea8092eba95633,Chrome,91.0.4472.106,Windows NT 10.0,1366x768,Real,Fake,Fake,Fake,7.0
7/5/2021 12:35,7/5/2021 12:44,IP Address,100,494,True,7/5/2021 12:44,R_2tg7W83zxZczh7H,,,,,anonymous,EN,Yes,5733c6c2edc1fe117456c016,Safari,13.1.2,Macintosh,1440x900,Fake,Fake,Real,Fake,7.0
7/5/2021 14:04,7/5/2021 14:06,IP Address,100,150,True,7/5/2021 14:06,R_URYqEzDAPPSH1sZ,,,,,anonymous,EN,Yes,5d3758292faa0d0016797c0f,Chrome,91.0.4472.124,Windows NT 10.0,1280x720,Real,Fake,Fake,Real,7.0
7/5/2021 15:18,7/5/2021 15:28,IP Address,100,571,True,7/5/2021 15:28,R_1NkNp0ibqEFyS30,,,,,anonymous,EN,Yes,57d967335e1b5f0001d2d2a1,Safari,13.1.3,Macintosh,1280x800,Real,Fake,Real,Fake,7.0
7/5/2021 18:04,7/5/2021 18:14,IP Address,100,603,True,7/5/2021 18:14,R_31S429BkzNmZtT2,,,,,anonymous,EN,Yes,55b6c858fdf99b437183f996,Chrome,91.0.4472.114,Macintosh,1920x1080,Real,Fake,Fake,Fake,7.0
7/6/2021 6:36,7/6/2021 6:58,IP Address,100,1341,True,7/6/2021 6:58,R_3qpvTNRGaYILdKn,,,,,anonymous,EN,Yes,5d8ea1335c4d710019150d76,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Real,Fake,Fake,Fake,7.0
7/6/2021 7:16,7/6/2021 7:24,IP Address,100,464,True,7/6/2021 7:24,R_1QfuiyBUboSeJR1,,,,,anonymous,EN,Yes,60c54f176335311a2d957f62,Chrome,91.0.4472.114,Macintosh,1920x1080,Real,Fake,Fake,Real,7.0
7/6/2021 12:54,7/6/2021 13:05,IP Address,100,652,True,7/6/2021 13:05,R_3lKalTewGQwEwfM,,,,,anonymous,EN,Yes,5591a1e4fdf99b4fdf6157a3,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Fake,Fake,Fake,Real,7.0
7/6/2021 14:16,7/6/2021 14:22,IP Address,100,341,True,7/6/2021 14:22,R_2mi6jLFhNtBOCoF,,,,,anonymous,EN,Yes,60d7199f88ea85b1e5790d58,Chrome,76.0.3809.136,CrOS x86_64 12239.92.0,1366x768,Real,Fake,Fake,Fake,7.0
7/6/2021 6:47,7/6/2021 6:51,IP Address,31,240,False,7/7/2021 6:51,R_3fJ2EKYHPH8twdd,,,,,anonymous,EN,Yes,60d7c9f8946ccb83c7722b33,Chrome,91.0.4472.124,Windows NT 10.0,2560x1440,,,,,
7/7/2021 9:06,7/7/2021 9:16,IP Address,100,622,True,7/7/2021 9:16,R_2R3LMi2aHs8gU2r,,,,,anonymous,EN,Yes,60a1cc39a4f7231276a90b00,Chrome,91.0.4472.124,Windows NT 10.0,1500x1000,Fake,Fake,Fake,Fake,7.0
7/7/2021 18:19,7/7/2021 18:33,IP Address,100,851,True,7/7/2021 18:33,R_3n5SUL56ZnuXf8r,,,,,anonymous,EN,Yes,56d7403f04c67d000c7b2d2a,Chrome,91.0.4472.124,Windows NT 6.3,1600x900,Real,Fake,Fake,Real,7.0
7/7/2021 19:28,7/7/2021 19:36,IP Address,100,462,True,7/7/2021 19:36,R_1CkXxqSIvhgVRJJ,,,,,anonymous,EN,Yes,60d0930e6eff260f21c164ba,Chrome,90.0.4430.93,Windows NT 10.0,1536x864,Fake,Fake,Real,Fake,7.0
7/7/2021 21:52,7/7/2021 22:00,IP Address,100,491,True,7/7/2021 22:00,R_83b7jfs3Vtz1FqV,,,,,anonymous,EN,Yes,5e589bf82e08c90a78a29bbe,Safari,14.1.1,Macintosh,1440x900,Fake,Fake,Real,Real,7.0
7/8/2021 6:29,7/8/2021 6:37,IP Address,100,492,True,7/8/2021 6:37,R_39ODBd5nCxblTjj,,,,,anonymous,EN,Yes,60c6763c59d54c30ff0479e6,Safari iPhone,14.1.1,iPhone,428x926,Fake,Fake,Real,Real,7.0
7/13/2021 21:19,7/13/2021 21:26,IP Address,100,378,True,7/13/2021 21:26,R_3NQzLAa936k51Oo,,,,,anonymous,EN,Yes,5ebccf55e32fec1243355046,Chrome,91.0.4472.124,Windows NT 10.0,1536x864,Real,Fake,Fake,Fake,7.0
7/13/2021 21:25,7/13/2021 21:29,IP Address,100,266,True,7/13/2021 21:29,R_sBgl9DCDXaZ13zz,,,,,anonymous,EN,Yes,5de90d6405263f000a4ed586,Firefox,89,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,7.0
7/13/2021 21:27,7/13/2021 21:33,IP Address,100,343,True,7/13/2021 21:33,R_9mZtLOe8TZq3Uc1,,,,,anonymous,EN,Yes,60cbabd69ddfb4d7243a1e38,Chrome,91.0.4472.124,Windows NT 10.0,1620x1080,Fake,Fake,Fake,Fake,7.0
7/13/2021 21:35,7/13/2021 21:41,IP Address,100,311,True,7/13/2021 21:41,R_D6OxZl3NofjT9G9,,,,,anonymous,EN,Yes,5f41ff3b22717b3c81994807,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,7.0
7/13/2021 21:32,7/13/2021 21:49,IP Address,100,1024,True,7/13/2021 21:49,R_2ASDu6F72BMItig,,,,,anonymous,EN,Yes,5f7b883e86b82815a5a63f06,Chrome,91.0.4472.124,Windows NT 10.0,1536x864,Real,Fake,Fake,Real,7.0
7/13/2021 21:44,7/13/2021 21:56,IP Address,100,680,True,7/13/2021 21:56,R_cCrewVDFEll0ecx,,,,,anonymous,EN,Yes,60ca614be744090751abdc2f,Chrome,88.0.4324.152,Linux x86_64,360x800,Fake,Fake,Fake,Real,7.0
7/13/2021 21:51,7/13/2021 21:58,IP Address,100,413,True,7/13/2021 21:58,R_2pVGRhti9mdZFby,,,,,anonymous,EN,Yes,60baaa995c09d3162511871d,Safari iPhone,14.0.3,iPhone,375x667,Fake,Fake,Fake,Real,7.0
7/13/2021 21:59,7/13/2021 22:05,IP Address,100,343,True,7/13/2021 22:05,R_1jlH3zdYwaNUH03,,,,,anonymous,EN,Yes,60d7b3469a65ac7408cb9dd3,Safari,14.1.1,Macintosh,2560x1440,Fake,Fake,Fake,Fake,7.0
7/13/2021 22:01,7/13/2021 22:16,IP Address,100,947,True,7/13/2021 22:16,R_22lxciounfy2OTF,,,,,anonymous,EN,Yes,5deebb555c4435044e648c7f,Safari,14.1.1,Macintosh,1024x1366,Fake,Fake,Fake,Fake,7.0
7/13/2021 22:05,7/13/2021 22:21,IP Address,100,963,True,7/13/2021 22:21,R_1Q9kpKU4F3z9fcC,,,,,anonymous,EN,Yes,60cce471facc29a84737c464,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Fake,Fake,Fake,Real,7.0
7/13/2021 22:08,7/13/2021 22:21,IP Address,100,780,True,7/13/2021 22:21,R_AMMYZvN8Rjch6dr,,,,,anonymous,EN,Yes,60d4deef827cfdc285b5072e,Firefox,89,Windows NT 10.0,1920x1080,Real,Fake,Fake,Real,7.0
7/13/2021 22:27,7/13/2021 22:45,IP Address,100,1077,True,7/13/2021 22:45,R_3NDqqWlxB4MBzRk,,,,,anonymous,EN,Yes,5e73f5e1b43d0202ea7de7ef,Chrome,91.0.4472.101,Windows NT 10.0,1440x960,Fake,Fake,Fake,Real,7.0
7/13/2021 23:21,7/13/2021 23:25,IP Address,100,198,True,7/13/2021 23:25,R_A1EqetnutTIRp2p,,,,,anonymous,EN,Yes,5f81fc9446ee002f681ea5e3,Chrome,91.0.4472.124,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,7.0
7/13/2021 23:16,7/13/2021 23:28,IP Address,100,690,True,7/13/2021 23:28,R_2w6bicwmMMcmZC3,,,,,anonymous,EN,Yes,60cb5e3ba1fd64dbd0b7e9bd,Chrome,90.0.4430.91,Linux x86_64,360x800,Real,Fake,Real,Fake,7.0
7/13/2021 23:18,7/13/2021 23:32,IP Address,100,804,True,7/13/2021 23:32,R_2ckMoUNmooxIPWL,,,,,anonymous,EN,Yes,60d4f5cabdcd7c251a12c154,Edge,91.0.864.67,Windows NT 10.0,1368x912,Real,Fake,Real,Fake,7.0
7/13/2021 23:33,7/13/2021 23:44,IP Address,100,641,True,7/13/2021 23:44,R_2aQ766sxsE2b9IU,,,,,anonymous,EN,Yes,56b399cd2bac74000d89ddfa,Chrome,91.0.4472.124,Windows NT 10.0,1920x1200,Real,Fake,Fake,Fake,7.0
7/13/2021 23:48,7/13/2021 23:49,IP Address,100,82,True,7/13/2021 23:49,R_1itiW8pIijA5GoM,,,,,anonymous,EN,Yes,59f0d7c316ecc200016ffcb6,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Fake,Fake,Real,7.0
7/13/2021 23:45,7/13/2021 23:55,IP Address,100,640,True,7/13/2021 23:55,R_Ti1XAYkTTOZlkNr,,,,,anonymous,EN,Yes,60d1bdb5539e7a9e79eae7ea,Chrome,83.0.4103.29374,Linux x86_64,412x732,Real,Fake,Real,Real,7.0
7/13/2021 23:46,7/13/2021 23:55,IP Address,100,565,True,7/13/2021 23:55,R_3FQCDFUgKcW9okm,,,,,anonymous,EN,Yes,60d5935fa09fd20b9dc6144c,Chrome,85.0.4183.84,Windows NT 10.0,1600x900,Fake,Fake,Fake,Fake,7.0
7/14/2021 0:00,7/14/2021 0:07,IP Address,100,465,True,7/14/2021 0:07,R_2aFt2306jBXx3jf,,,,,anonymous,EN,Yes,60c89aa864cf115a31804ab4,Chrome,86.0.4240.114,Linux x86_64,360x800,Fake,Fake,Real,Real,7.0
7/14/2021 0:02,7/14/2021 0:13,IP Address,100,644,True,7/14/2021 0:13,R_2QMVk5wZvNOIYI5,,,,,anonymous,EN,Yes,60ccd6cbfbc8ac1929903848,Chrome,91.0.4472.124,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,7.0
7/14/2021 0:10,7/14/2021 0:14,IP Address,100,242,True,7/14/2021 0:14,R_279weFVdGXDFToh,,,,,anonymous,EN,Yes,60ccbb6f85f8c08560d89a42,Chrome,86.0.4240.114,Linux x86_64,360x800,Real,Fake,Fake,Real,7.0
7/14/2021 0:11,7/14/2021 0:33,IP Address,100,1334,True,7/14/2021 0:33,R_6Vd1DKt9Y73waad,,,,,anonymous,EN,Yes,60176cb06c4eb72baf686eeb,Safari,14.1.1,Macintosh,810x1080,Real,Fake,Real,Real,7.0
7/14/2021 0:26,7/14/2021 0:36,IP Address,100,606,True,7/14/2021 0:36,R_TvGJpCkZbzfmZP3,,,,,anonymous,EN,Yes,60c841d178421904d1d9a9c3,Chrome,88.0.4324.152,Linux x86_64,360x800,Real,Fake,Fake,Real,7.0
7/14/2021 0:37,7/14/2021 0:42,IP Address,100,281,True,7/14/2021 0:42,R_3GlysSdrc53oIRH,,,,,anonymous,EN,Yes,60c5a4a48e9b86990001548d,Chrome,88.0.4324.152,Linux x86_64,360x800,Real,Fake,Fake,Fake,7.0
7/14/2021 0:26,7/14/2021 0:43,IP Address,100,982,True,7/14/2021 0:43,R_3KGtScHLFjzJda8,,,,,anonymous,EN,Yes,60d0a02091b6ae86c22b4894,Chrome,91.0.4472.77,Windows NT 10.0,1366x768,Real,Fake,Fake,Fake,7.0
7/14/2021 1:12,7/14/2021 1:19,IP Address,100,450,True,7/14/2021 1:19,R_217inhXYny5GK0R,,,,,anonymous,EN,Yes,5e11fc3a76f45086a608f9bd,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Fake,Fake,Fake,Real,7.0
7/14/2021 1:23,7/14/2021 1:36,IP Address,100,762,True,7/14/2021 1:36,R_2tlrd6Aj8uxnS4p,,,,,anonymous,EN,Yes,60c34a5f92d87b868ebfe937,Chrome,88.0.4324.152,Linux x86_64,360x820,Fake,Fake,Fake,Fake,7.0
7/14/2021 1:39,7/14/2021 1:49,IP Address,100,612,True,7/14/2021 1:49,R_2R8IbmL8yANlbXI,,,,,anonymous,EN,Yes,60ba9b1108f554e36941c2b4,Chrome,91.0.4472.124,Windows NT 10.0,1707x1067,Fake,Fake,Fake,Real,7.0
7/14/2021 1:57,7/14/2021 1:59,IP Address,100,136,True,7/14/2021 1:59,R_1C3osuuAogRRZTI,,,,,anonymous,EN,Yes,60c98d7ff738e7edd1646c3e,Chrome,88.0.4324.152,Linux x86_64,385x854,Real,Fake,Real,Real,7.0
7/14/2021 2:16,7/14/2021 2:33,IP Address,100,1026,True,7/14/2021 2:33,R_3hFMZQya989saC8,,,,,anonymous,EN,Yes,60ca0ed21dc364e26c25487b,Firefox,78,Windows NT 10.0,1366x768,Fake,Real,Real,Fake,7.0
7/14/2021 3:15,7/14/2021 3:28,IP Address,100,734,True,7/14/2021 3:28,R_ByVNFbF1E2eLHxv,,,,,anonymous,EN,Yes,60d105cd7e245d9c98c756ab,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Fake,Fake,Fake,Real,7.0
7/14/2021 3:32,7/14/2021 3:51,IP Address,100,1165,True,7/14/2021 3:51,R_V54LK0BeILi4vQZ,,,,,anonymous,EN,Yes,60bef33d4ff6e9c223bc0536,Chrome,88.0.4324.152,Linux x86_64,360x820,Fake,Fake,Fake,Fake,7.0
7/14/2021 4:17,7/14/2021 4:25,IP Address,100,462,True,7/14/2021 4:25,R_1kHSBHRIuLc4SRQ,,,,,anonymous,EN,Yes,60cf230432ada32934b7d60e,Safari iPhone,14.1.1,iPhone,428x926,Fake,Fake,Fake,Real,7.0
