StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent,Meta_Browser,Meta_Version,Meta_Operating System,Meta_Resolution,lt_medicare,sms_disability,lt_suspension,sms_redcross,attentionCheck,psid,pid
7/9/2021 12:04,7/9/2021 12:09,IP Address,100,347,TRUE,7/9/2021 12:09,R_O2OZ39xC6hUsvZL,,,,,anonymous,EN,Yes,Safari iPad,14.1.1,iPad,768x1024,Real,Fake,Fake,Fake,7,J9ezj6XGQNM0rDhQUYBfbQ**,1276199781
7/9/2021 12:10,7/9/2021 12:12,IP Address,100,113,TRUE,7/9/2021 12:12,R_78SLDyijhQyexB7,,,,,anonymous,EN,Yes,Chrome,91.0.4472.114,Macintosh,1440x900,Fake,Fake,Fake,Fake,7,J9ezj6XGQNMYoj_ApYabCg**,1502039098
7/9/2021 12:18,7/9/2021 12:18,IP Address,100,8,TRUE,7/9/2021 12:18,R_123vLEpX7VmVyhD,,,,,anonymous,EN,No,,,,,,,,,,J9ezj6XGQNN7li_E1cd2vA**,1415831389
7/9/2021 12:13,7/9/2021 12:19,IP Address,100,391,TRUE,7/9/2021 12:19,R_ah1YfFrFPr3CJwt,,,,,anonymous,EN,Yes,Chrome,90.0.4430.93,Windows NT 10.0,1366x768,Real,Fake,Fake,Real,7,J9ezj6XGQNPIimEgHdeCrg**,1897309740
7/9/2021 12:19,7/9/2021 12:19,IP Address,100,43,TRUE,7/9/2021 12:19,R_cUQKynOPh3ZCVeF,,,,,anonymous,EN,Yes,Safari,11.1.2,Macintosh,1920x1200,Real,Fake,Fake,Fake,7,J9ezj6XGQNNnay4AjazLEQ**,1503533458
7/9/2021 12:13,7/9/2021 12:20,IP Address,100,399,TRUE,7/9/2021 12:20,R_1F3yVDuxn3CpxsB,,,,,anonymous,EN,Yes,Edge,86.0.622.58,Macintosh,1440x900,Real,Fake,Fake,Fake,7,J9ezj6XGQNM29cscIHFt_w**,1502079288
7/9/2021 12:21,7/9/2021 12:22,IP Address,100,48,TRUE,7/9/2021 12:22,R_1gzkOXuHFpJk8BI,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1440x900,Real,Real,Real,Real,7,J9ezj6XGQNNbQZOhlpGuyQ**,1982713248
7/9/2021 12:19,7/9/2021 12:23,IP Address,100,201,TRUE,7/9/2021 12:23,R_ZI9MU7A2zdnvjvb,,,,,anonymous,EN,Yes,Edge,91.0.864.64,Windows NT 10.0,1067x600,Fake,Fake,Fake,Real,7,J9ezj6XGQNOOsLpc1R6A8Q**,1316881587
7/9/2021 12:27,7/9/2021 12:27,IP Address,100,4,TRUE,7/9/2021 12:27,R_27DxRDkTnzd4Ikz,,,,,anonymous,EN,No,,,,,,,,,,J9ezj6XGQNPJqfFYklqFzw**,1503144952
7/9/2021 12:30,7/9/2021 12:32,IP Address,100,100,TRUE,7/9/2021 12:32,R_2COhhJp649q3fO8,,,,,anonymous,EN,Yes,Chrome,86.0.4240.198,Android 7.1.1,800x1280,Fake,Fake,Fake,Fake,7,J9ezj6XGQNO48wcnovPrYQ**,1450520456
7/9/2021 12:19,7/9/2021 12:34,IP Address,100,876,TRUE,7/9/2021 12:34,R_11jss9hVv8XSdZG,,,,,anonymous,EN,Yes,Chrome iPad,91.0.4472.80,iPad,768x1024,Fake,Fake,Fake,Fake,7,J9ezj6XGQNM_IgwJ2I0PTg**,1727588016
7/9/2021 12:37,7/9/2021 12:37,IP Address,100,44,TRUE,7/9/2021 12:37,R_2tbqpHbA3rfJpNh,,,,,anonymous,EN,Yes,Chrome,76.0.3809.100,Windows NT 10.0,1536x864,Fake,Fake,Fake,Fake,7,J9ezj6XGQNNpsB6x38lHHA**,1502946691
7/9/2021 12:40,7/9/2021 12:41,IP Address,100,48,TRUE,7/9/2021 12:41,R_1OwUPg8AGOX7XwG,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1280x1024,Real,Real,Real,Real,7,J9ezj6XGQNOq5AP8YlbMcQ**,1947180579
7/9/2021 12:39,7/9/2021 12:41,IP Address,100,133,TRUE,7/9/2021 12:41,R_3iLtDZGS2RbUbVD,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1536x864,Fake,Fake,Fake,Fake,7,J9ezj6XGQNP5LtY4_QXpRw**,1503106057
7/9/2021 12:39,7/9/2021 12:41,IP Address,100,135,TRUE,7/9/2021 12:41,R_1IcUg9Yqkfm4FS2,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Real,Real,Real,7,J9ezj6XGQNMdn1JjW6yzcg**,1975003819
7/9/2021 12:45,7/9/2021 12:45,IP Address,100,38,TRUE,7/9/2021 12:45,R_27pWNdNH62DEcfD,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Real,Fake,Fake,Fake,7,J9ezj6XGQNOJ3nAODWFcnQ**,1505787148
7/9/2021 12:48,7/9/2021 12:51,IP Address,100,160,TRUE,7/9/2021 12:51,R_sieNYOsvoHtbDC9,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1280x720,Real,Fake,Fake,Fake,7,J9ezj6XGQNNlco4zjFGd_A**,1503650630
7/9/2021 12:56,7/9/2021 12:59,IP Address,100,183,TRUE,7/9/2021 12:59,R_2zI5h9mhqFTWSFL,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,7,J9ezj6XGQNMLc0lqVZlcPA**,1501627905
7/9/2021 13:03,7/9/2021 13:07,IP Address,100,253,TRUE,7/9/2021 13:07,R_2wctKhKNr8KHqXR,,,,,anonymous,EN,Yes,Chrome,90.0.4430.91,Android 9,601x962,Fake,Fake,Fake,Fake,7,J9ezj6XGQNPld4o4nOMm4w**,1340537954
7/9/2021 13:13,7/9/2021 13:16,IP Address,100,149,TRUE,7/9/2021 13:16,R_0Jnu9JzPAcVI5pv,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Fake,Fake,Fake,Real,7,J9ezj6XGQNNO5enfJuf0BQ**,1717473078
7/9/2021 12:58,7/9/2021 13:16,IP Address,100,1087,TRUE,7/9/2021 13:16,R_5yXdovDo7RsMlIl,,,,,anonymous,EN,Yes,Firefox,78,Linux x86_64,1280x1024,Fake,Fake,Real,Real,7,J9ezj6XGQNNkRw76Jok4zw**,1228404301
7/9/2021 13:08,7/9/2021 13:25,IP Address,100,1029,TRUE,7/9/2021 13:25,R_27weujPta1ApLph,,,,,anonymous,EN,Yes,Chrome,90.0.4430.210,Android 9,962x601,Real,Fake,Fake,Fake,7,J9ezj6XGQNMwfCe5tHzriw**,1870289250
7/9/2021 12:06,7/9/2021 13:26,IP Address,100,4823,TRUE,7/9/2021 13:26,R_2cCLBeW8waaIVoA,,,,,anonymous,EN,No,,,,,,,,,,J9ezj6XGQNMxEGlLR1Vogg**,1502393608
7/9/2021 13:23,7/9/2021 13:31,IP Address,100,461,TRUE,7/9/2021 13:31,R_UYmUdV8J7z7VdzX,,,,,anonymous,EN,Yes,Firefox,89,Windows NT 10.0,1440x900,Fake,Fake,Fake,Fake,7,J9ezj6XGQNNJekPLu8o2TQ**,1501327219
7/9/2021 13:41,7/9/2021 13:42,IP Address,100,83,TRUE,7/9/2021 13:42,R_20MMieunoqfn94a,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1280x720,Fake,Fake,Fake,Fake,7,J9ezj6XGQNPoI_Y_NIra5Q**,1505846333
7/9/2021 13:39,7/9/2021 13:45,IP Address,100,368,TRUE,7/9/2021 13:45,R_OdpIARQf8HQqYF3,,,,,anonymous,EN,Yes,Edge,91.0.864.67,Windows NT 10.0,1360x768,Fake,Fake,Real,Fake,7,J9ezj6XGQNNvMH1R6mTnWQ**,1228309219
7/9/2021 13:50,7/9/2021 13:54,IP Address,100,210,TRUE,7/9/2021 13:54,R_2YKCOSA8ULSst86,,,,,anonymous,EN,Yes,Edge,91.0.864.64,Windows NT 10.0,1366x768,Real,Fake,Fake,Fake,7,J9ezj6XGQNNhVkjNdks7Vw**,1502485042
7/9/2021 13:53,7/9/2021 13:55,IP Address,100,71,TRUE,7/9/2021 13:55,R_26h8INZLmFYcKLY,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,7,J9ezj6XGQNPFavDGYrXw4Q**,1612827235
7/9/2021 13:55,7/9/2021 13:57,IP Address,100,77,TRUE,7/9/2021 13:57,R_1IADhAb18KmHYWs,,,,,anonymous,EN,Yes,Edge,91.0.864.41,Windows NT 10.0,1280x800,Real,Fake,Fake,Fake,7,J9ezj6XGQNPP4J4p8iHj0Q**,1505685329
7/9/2021 13:59,7/9/2021 13:59,IP Address,100,17,TRUE,7/9/2021 13:59,R_2zUwOncD3lJ5HUP,,,,,anonymous,EN,No,,,,,,,,,,J9ezj6XGQNNiJRYdaaT7ug**,1505163672
7/9/2021 13:51,7/9/2021 13:59,IP Address,100,496,TRUE,7/9/2021 13:59,R_xh0wtt5zIYo47cd,,,,,anonymous,EN,Yes,Edge,91.0.864.64,Windows NT 6.3,1366x768,Fake,Real,Fake,Fake,7,J9ezj6XGQNM6NMGjLTFueQ**,1502057632
7/9/2021 13:57,7/9/2021 14:00,IP Address,100,179,TRUE,7/9/2021 14:00,R_2ZOHDigyH8XFONz,,,,,anonymous,EN,Yes,Safari,14.1.1,Macintosh,768x1024,Real,Fake,Fake,Fake,7,J9ezj6XGQNOq83cU1SAJpg**,1503508866
7/9/2021 14:03,7/9/2021 14:05,IP Address,100,71,TRUE,7/9/2021 14:05,R_1QtNiTcRJlphngh,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1536x960,Real,Fake,Real,Real,7,J9ezj6XGQNNvdCkXYvadYA**,1926850646
7/9/2021 13:55,7/9/2021 14:07,IP Address,100,707,TRUE,7/9/2021 14:07,R_2R81DQs57XCD0qp,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 6.3,1280x768,Fake,Fake,Fake,Real,7,J9ezj6XGQNMpmrv7ZrMcDA**,1504497118
7/9/2021 14:08,7/9/2021 14:09,IP Address,100,68,TRUE,7/9/2021 14:09,R_3GlbalK3VPOTRHZ,,,,,anonymous,EN,Yes,Edge,91.0.864.64,Windows NT 10.0,1366x768,Real,Fake,Fake,Real,none,J9ezj6XGQNNAJZls-zwneg**,1757389620
7/9/2021 14:01,7/9/2021 14:11,IP Address,100,543,TRUE,7/9/2021 14:11,R_2R3NdVJ4mlxkwBX,,,,,anonymous,EN,No,,,,,,,,,,J9ezj6XGQNNCOrkuXm9l7w**,1503422262
7/9/2021 13:09,7/9/2021 14:15,IP Address,100,3973,TRUE,7/9/2021 14:15,R_3M4rsmWtiIXtJL6,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Fake,Fake,Fake,Fake,7,J9ezj6XGQNMMxQidN8QWwA**,1594803017
7/9/2021 14:10,7/9/2021 14:15,IP Address,100,328,TRUE,7/9/2021 14:15,R_1OwQywWYYcoNd9v,,,,,anonymous,EN,Yes,Chrome,91.0.4472.101,Macintosh,1440x900,Fake,Fake,Fake,Real,7,J9ezj6XGQNMa6C-V9ks5VA**,1964262854
7/9/2021 14:09,7/9/2021 14:16,IP Address,100,411,TRUE,7/9/2021 14:16,R_1hE99W1W980hqSf,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Fake,Fake,Fake,Fake,7,J9ezj6XGQNOhkSqEkDOzOw**,1502340019
7/9/2021 14:21,7/9/2021 14:23,IP Address,100,94,TRUE,7/9/2021 14:23,R_3KBmoYAxqfU0vRE,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1280x1024,Real,Real,Real,Real,7,J9ezj6XGQNM6DRS6Bmh_MQ**,1931041195
7/9/2021 14:26,7/9/2021 14:30,IP Address,100,215,TRUE,7/9/2021 14:30,R_2wbfFufDOuEOBte,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,600x1244,Real,Fake,Fake,Fake,7,J9ezj6XGQNOGFQEOSmVnBQ**,1562880986
7/9/2021 14:30,7/9/2021 14:38,IP Address,100,466,TRUE,7/9/2021 14:38,R_3NKbKfReIo8Hkgl,,,,,anonymous,EN,Yes,Edge,91.0.864.67,Windows NT 10.0,1536x864,Fake,Fake,Fake,Fake,7,J9ezj6XGQNPUgeoQ6_84fQ**,1502104195
7/9/2021 14:31,7/9/2021 14:38,IP Address,100,430,TRUE,7/9/2021 14:38,R_2zkFsSVtiNnwcc5,,,,,anonymous,EN,Yes,Firefox,89,Windows NT 10.0,1920x1080,Fake,Fake,Fake,Real,7,J9ezj6XGQNO9WT13YbBdzA**,1502067972
7/9/2021 14:33,7/9/2021 14:40,IP Address,100,370,TRUE,7/9/2021 14:40,R_xzrShsYkrP0lEBz,,,,,anonymous,EN,Yes,Firefox,89,Windows NT 10.0,1024x768,Real,Fake,Fake,Real,7,J9ezj6XGQNN30hDctX92Vw**,1503539105
7/9/2021 14:35,7/9/2021 14:40,IP Address,100,357,TRUE,7/9/2021 14:40,R_2AKy9MglvXeCTmw,,,,,anonymous,EN,Yes,Chrome,76.0.3809.136,CrOS x86_64 12239.92.2,1600x900,Real,Fake,Fake,Fake,7,J9ezj6XGQNO4yuMaEmgfWw**,1229146578
7/9/2021 14:51,7/9/2021 14:52,IP Address,100,62,TRUE,7/9/2021 14:52,R_31Y5DgpnIe5MfuH,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1680x1050,Real,Fake,Fake,Fake,7,J9ezj6XGQNNaglWeyWOl8Q**,1985659844
7/9/2021 14:52,7/9/2021 14:54,IP Address,100,115,TRUE,7/9/2021 14:54,R_116DY1gAX3XPZ88,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Fake,Fake,Real,7,J9ezj6XGQNPR8-dnKWs28A**,1876096404
7/9/2021 14:58,7/9/2021 15:01,IP Address,100,185,TRUE,7/9/2021 15:01,R_PvMrxdpdWUelrEt,,,,,anonymous,EN,Yes,Chrome,92.0.4476.0,Windows NT 10.0,1280x800,Real,Fake,Real,Fake,7,J9ezj6XGQNN2vlbSDUaq0w**,1893699057
7/9/2021 15:02,7/9/2021 15:08,IP Address,100,347,TRUE,7/9/2021 15:08,R_1OwR6dbR9ngikD8,,,,,anonymous,EN,Yes,Chrome,91.0.4472.106,Windows NT 10.0,1680x1050,Real,Fake,Fake,Fake,7,J9ezj6XGQNMdMPnxip_Ggg**,1503692803
7/9/2021 15:03,7/9/2021 15:12,IP Address,100,548,TRUE,7/9/2021 15:12,R_2frP5UPb5H0vj1f,,,,,anonymous,EN,Yes,Edge,91.0.864.59,Windows NT 10.0,1536x864,Real,Fake,Real,Real,7,J9ezj6XGQNOcKdb94gZMhA**,1299464747
7/9/2021 15:13,7/9/2021 15:17,IP Address,100,206,TRUE,7/9/2021 15:17,R_26gwOyhLOy3qTwk,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1648x768,Real,Real,Real,Real,7,J9ezj6XGQNP-JCCaZmGVcQ**,1935937949
7/9/2021 15:11,7/9/2021 15:17,IP Address,100,409,TRUE,7/9/2021 15:17,R_2Qh2FHdGf59mEcT,,,,,anonymous,EN,Yes,Chrome,83.0.4103.116,Windows NT 10.0,1536x864,Real,Fake,Fake,Real,7,J9ezj6XGQNOaIij5UTcM8A**,1610846979
7/9/2021 15:09,7/9/2021 15:25,IP Address,100,949,TRUE,7/9/2021 15:25,R_1DqY0kqWz5XsUlQ,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1280x1024,Real,Fake,Fake,Fake,7,J9ezj6XGQNN6DPcWWQHExg**,1131957199
7/9/2021 15:17,7/9/2021 15:25,IP Address,100,488,TRUE,7/9/2021 15:25,R_3EnWwONz0VPxd73,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Real,Real,Real,7,J9ezj6XGQNPGAtvLGHcOzA**,1828125228
7/9/2021 15:31,7/9/2021 15:31,IP Address,100,6,TRUE,7/9/2021 15:31,R_un1kGQgKHejtbNv,,,,,anonymous,EN,No,,,,,,,,,,J9ezj6XGQNMNez4JSxh1nQ**,1501761570
7/9/2021 15:38,7/9/2021 15:40,IP Address,100,89,TRUE,7/9/2021 15:40,R_11avhYPw9mlrL3f,,,,,anonymous,EN,Yes,Chrome,99.0.3538.77,Macintosh,1366x768,Fake,Fake,Real,Real,7,J9ezj6XGQNMUuy4xoIz-5A**,1947158423
7/9/2021 15:44,7/9/2021 15:45,IP Address,100,91,TRUE,7/9/2021 15:45,R_2yqPJfDjMrKmCuM,,,,,anonymous,EN,Yes,Safari,14.1.1,Macintosh,1440x900,Real,Fake,Fake,Fake,7,J9ezj6XGQNNfV4iV-qcFUQ**,1505568204
7/9/2021 15:46,7/9/2021 15:51,IP Address,100,289,TRUE,7/9/2021 15:51,R_1hFi8ZSR04Eipzz,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1600x900,Real,Fake,Real,Fake,7,J9ezj6XGQNM2X4EPp7yBhg**,1131863473
7/9/2021 15:20,7/9/2021 15:58,IP Address,100,2305,TRUE,7/9/2021 15:58,R_3hciTHzjb9JVFSW,,,,,anonymous,EN,Yes,Chrome,91.0.4472.147,CrOS x86_64 13904.77.0,1366x768,Real,Fake,Fake,Real,7,J9ezj6XGQNPlTwRVscoTzQ**,1921327982
7/9/2021 15:56,7/9/2021 16:00,IP Address,100,198,TRUE,7/9/2021 16:00,R_1hAWXknVZuUdaZJ,,,,,anonymous,EN,Yes,Chrome,91.0.4472.120,Android 5.1.1,601x962,Real,Real,Fake,Real,7,J9ezj6XGQNOQsfr-OQcX5g**,1317210595
7/9/2021 15:52,7/9/2021 16:04,IP Address,100,700,TRUE,7/9/2021 16:04,R_BWZ5ykOOA7AnBdf,,,,,anonymous,EN,Yes,Edge,91.0.864.64,Windows NT 10.0,1366x768,Fake,Fake,Real,Fake,7,J9ezj6XGQNP1Cz1m3kQv9w**,1504830896
7/9/2021 16:04,7/9/2021 16:05,IP Address,100,76,TRUE,7/9/2021 16:05,R_1N1Uj7sYblwerLg,,,,,anonymous,EN,Yes,Edge,91.0.864.64,Windows NT 10.0,1366x768,Fake,Fake,Fake,Fake,7,J9ezj6XGQNOLWi8KpzxZ8g**,1502023460
7/9/2021 15:57,7/9/2021 16:05,IP Address,100,503,TRUE,7/9/2021 16:05,R_3szGofnjR34dqk5,,,,,anonymous,EN,Yes,Edge,91.0.864.64,Windows NT 10.0,1384x779,Fake,Fake,Fake,Fake,7,J9ezj6XGQNOLqUVqoA-Nsg**,1229161758
7/9/2021 16:11,7/9/2021 16:16,IP Address,100,280,TRUE,7/9/2021 16:16,R_3GdB9qXEoaezHdY,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Fake,Fake,Fake,Fake,7,J9ezj6XGQNOm4LwhR26zgQ**,1503917096
7/9/2021 16:14,7/9/2021 16:23,IP Address,100,501,TRUE,7/9/2021 16:23,R_27febGUHRsZurwg,,,,,anonymous,EN,Yes,Safari,14.1.1,Macintosh,375x667,Fake,Fake,Fake,Fake,7,J9ezj6XGQNO67QswcKNj7A**,1504709363
7/9/2021 16:16,7/9/2021 16:24,IP Address,100,490,TRUE,7/9/2021 16:24,R_3HHviXUc8hhNZmo,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1628x916,Real,Fake,Fake,Real,7,J9ezj6XGQNN5vsNxSel8gw**,1077680954
7/9/2021 16:08,7/9/2021 16:26,IP Address,100,1087,TRUE,7/9/2021 16:26,R_1pQ0roThfIwaO0I,,,,,anonymous,EN,Yes,Edge,91.0.864.64,Windows NT 10.0,1920x1080,Fake,Fake,Fake,Fake,7,J9ezj6XGQNOuR9ARP1jjQA**,1966780681
7/9/2021 16:35,7/9/2021 16:41,IP Address,100,322,TRUE,7/9/2021 16:41,R_3pinUppVznI7k57,,,,,anonymous,EN,Yes,Chrome,91.0.4472.81,CrOS x86_64 13904.41.0,1366x768,Fake,Fake,Real,Fake,7,J9ezj6XGQNMhuaqfqmnqBA**,1504556963
7/9/2021 16:45,7/9/2021 16:49,IP Address,100,219,TRUE,7/9/2021 16:49,R_2y2gC38YIWgKknh,,,,,anonymous,EN,Yes,AppleWebKit,605.1.15,Macintosh,810x1080,Real,Real,Fake,Real,7,J9ezj6XGQNOCak1CjbhBOg**,1980918761
7/9/2021 16:31,7/9/2021 16:49,IP Address,100,1082,TRUE,7/9/2021 16:49,R_W0ZvxfaJjdp3mkF,,,,,anonymous,EN,Yes,Firefox,89,Windows NT 6.1,1088x614,Fake,Fake,Fake,Fake,7,J9ezj6XGQNMwORi2zEDEAQ**,1504935143
7/9/2021 16:52,7/9/2021 16:54,IP Address,100,107,TRUE,7/9/2021 16:54,R_Uz18BgR6lzbza3n,,,,,anonymous,EN,Yes,Chrome,91.0.4472.114,CrOS x86_64 13904.66.0,1920x1080,Real,Fake,Fake,Fake,7,J9ezj6XGQNNgfQeiAOy7RA**,1501025910
7/9/2021 16:27,7/9/2021 16:57,IP Address,100,1795,TRUE,7/9/2021 16:57,R_6sa8TpR7BK1Spfb,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Fake,Fake,Fake,Fake,7,J9ezj6XGQNOhSY18I0m_fw**,1375690428
7/9/2021 16:59,7/9/2021 17:01,IP Address,100,112,TRUE,7/9/2021 17:01,R_syVei98im3Rif9D,,,,,anonymous,EN,Yes,Edge,91.0.864.64,Windows NT 10.0,1920x1080,Real,Fake,Fake,Real,7,J9ezj6XGQNMscxQffYHoew**,1504417009
7/9/2021 17:07,7/9/2021 17:08,IP Address,100,73,TRUE,7/9/2021 17:08,R_22rIMmQ9hNL1bdM,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1280x720,Real,Real,Real,Real,7,J9ezj6XGQNPv8y7fa06J9w**,1672133282
7/9/2021 17:19,7/9/2021 17:25,IP Address,100,348,TRUE,7/9/2021 17:25,R_2E4DK6GYQDnNAXn,,,,,anonymous,EN,Yes,Firefox,90,Windows NT 10.0,1024x600,Fake,Real,Fake,Fake,7,J9ezj6XGQNOREPWLwsSgHQ**,1939616635
7/9/2021 17:16,7/9/2021 17:31,IP Address,100,899,TRUE,7/9/2021 17:31,R_TcQ2NV9REsihouR,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1360x768,Real,Fake,Fake,Real,7,J9ezj6XGQNPKxTvX6mfBmA**,1340385335
7/9/2021 17:38,7/9/2021 17:42,IP Address,100,241,TRUE,7/9/2021 17:42,R_239SJSTfPBLxNQK,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Real,Real,Real,7,J9ezj6XGQNNJUfJNJnhPhg**,1979944876
7/9/2021 17:53,7/9/2021 17:56,IP Address,100,188,TRUE,7/9/2021 17:56,R_1jUlUfu11a5I1P2,,,,,anonymous,EN,Yes,Firefox,89,Windows NT 10.0,1600x900,Real,Real,Real,Real,7,J9ezj6XGQNPg2I-Rwy4vKQ**,1721575053
7/9/2021 18:02,7/9/2021 18:09,IP Address,100,423,TRUE,7/9/2021 18:09,R_2uNGU8bSodSG1KD,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Real,Fake,Fake,Fake,7,J9ezj6XGQNNj7mK5hTJcvA**,1338790426
7/9/2021 18:22,7/9/2021 18:23,IP Address,100,99,TRUE,7/9/2021 18:23,R_2rx79VWWZL3qjTM,,,,,anonymous,EN,Yes,Firefox,89,Windows NT 10.0,1280x720,Real,Fake,Fake,Fake,7,J9ezj6XGQNPOhPqLWpx59Q**,1412343250
7/9/2021 18:41,7/9/2021 18:42,IP Address,100,87,TRUE,7/9/2021 18:42,R_1okfYHRGKT8Ehe6,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1600x900,Real,Real,Fake,Fake,7,J9ezj6XGQNPhOcPD2ig_YA**,1552351187
7/9/2021 18:24,7/9/2021 18:43,IP Address,100,1106,TRUE,7/9/2021 18:43,R_8CZAp7kmmX1hzC9,,,,,anonymous,EN,Yes,Firefox,89,Windows NT 10.0,1920x1080,Real,Fake,Fake,Fake,7,J9ezj6XGQNOFAdyqZWn1Fw**,1502074351
7/9/2021 19:00,7/9/2021 19:02,IP Address,100,113,TRUE,7/9/2021 19:02,R_1Kfqk87tL7jIfbc,,,,,anonymous,EN,Yes,Firefox,89,Windows NT 10.0,1368x912,Real,Fake,Real,Fake,7,J9ezj6XGQNNiqUZmoNIBfQ**,1939594330
7/9/2021 19:06,7/9/2021 19:06,IP Address,100,2,TRUE,7/9/2021 19:06,R_30tSDWA6gB8T4Mh,,,,,anonymous,EN,No,,,,,,,,,,J9ezj6XGQNNvwiTC9mBL0A**,1532359820
7/8/2021 19:22,7/8/2021 19:22,IP Address,17,11,FALSE,7/9/2021 19:22,R_3FVBsVIyEHJTHKD,,,,,anonymous,EN,Yes,,,,,,,,,,,
7/8/2021 19:22,7/8/2021 19:22,Spam,17,15,FALSE,7/9/2021 19:22,R_WjKOguZcRVILhw5,,,,,anonymous,EN,Yes,,,,,,,,,,,
7/8/2021 19:22,7/8/2021 19:22,Spam,17,9,FALSE,7/9/2021 19:22,R_1FP4d5zOQoh5v00,,,,,anonymous,EN,Yes,,,,,,,,,,,
7/9/2021 19:39,7/9/2021 19:42,IP Address,100,195,TRUE,7/9/2021 19:42,R_3lPjhSKXLeHMRep,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1920x1200,Fake,Fake,Fake,Fake,7,J9ezj6XGQNNa19HXjSZLHg**,1970083743
7/9/2021 19:48,7/9/2021 19:50,IP Address,100,102,TRUE,7/9/2021 19:50,R_2dAQGqGju49AvqE,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Fake,Fake,Real,7,J9ezj6XGQNOMO0tIWz1imA**,1950294250
7/9/2021 19:38,7/9/2021 19:51,IP Address,100,734,TRUE,7/9/2021 19:51,R_9Y3qjijEj0JoWnD,,,,,anonymous,EN,Yes,Edge,91.0.864.64,Windows NT 10.0,1920x1080,Fake,Fake,Fake,Fake,7,J9ezj6XGQNNEx5ZVYgzRXQ**,1438044292
7/9/2021 19:51,7/9/2021 19:55,IP Address,100,259,TRUE,7/9/2021 19:55,R_3fGZjIwfuz8wznu,,,,,anonymous,EN,Yes,Firefox,90,Windows NT 10.0,1366x768,Fake,Fake,Real,Fake,7,J9ezj6XGQNNbpUQ0G0Korw**,1900444619
7/9/2021 20:00,7/9/2021 20:09,IP Address,100,516,TRUE,7/9/2021 20:09,R_3KvWWzNWKHDtwOg,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1680x1050,Fake,Fake,Fake,Fake,7,J9ezj6XGQNOe1OWDvRMp1A**,1132195467
7/9/2021 20:12,7/9/2021 20:28,IP Address,100,943,TRUE,7/9/2021 20:28,R_5ooWNPU1HiVczvP,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Fake,Fake,Fake,7,J9ezj6XGQNPFXUTbpaxwjQ**,1691982574
