StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,DistributionChannel,UserLanguage,Consent,PID,Meta_Browser,Meta_Version,Meta_Operating System,Meta_Resolution,ImportantInformation,AmazonPayment,AmazonDelay,RedCross,Disability,ssa_optout,replacementCard,annualReminderKLEW,lt_medicare,sms_disability,lt_suspension,sms_redcross,Previously_Targeted,Lost_Money,Amount_Lost,attentionCheck,surveyArm
5/14/2021 13:57,5/14/2021 14:03,IP Address,100,370,TRUE,5/14/2021 14:03,R_2R2frMasa5LzNVe,,anonymous,EN,Yes,5e45ef4545ab320df30c78ad,Chrome,90.0.4430.100,CrOS x86_64 13816.64.0,1536x864,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Real,Real,Someone claiming to be from the Social Security Administration (but wasn't),No,,7,notSet
5/14/2021 14:09,5/14/2021 14:15,IP Address,100,325,TRUE,5/14/2021 14:15,R_C7v0dAZyRLjPcCl,,anonymous,EN,Yes,5dbdf54d13d4c7320ab224f7,Chrome,90.0.4430.212,Windows NT 10.0,1600x900,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
5/14/2021 14:12,5/14/2021 14:16,IP Address,100,265,TRUE,5/14/2021 14:16,R_3NPyqwIUmCVojio,,anonymous,EN,Yes,601a74c1873d982827ae254a,Chrome,90.0.4430.72,Macintosh,1440x900,Real,Real,Real,Real,Real,Fake,Fake,Real,Fake,Fake,Real,Real,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 14:29,5/14/2021 14:34,IP Address,100,337,TRUE,5/14/2021 14:34,R_3FWIpfgQbuKzrCy,,anonymous,EN,Yes,5727aecae386b9000f4000cd,Chrome,90.0.4430.212,Windows NT 10.0,1280x720,Real,Real,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/14/2021 14:29,5/14/2021 14:35,IP Address,100,362,TRUE,5/14/2021 14:35,R_2VmT5VuJHBvDNqW,,anonymous,EN,Yes,6043cbd95042bc3eba7b4bc1,Chrome,90.0.4430.212,Windows NT 10.0,1440x900,Real,Fake,Real,Fake,Real,Real,Real,Fake,Real,Fake,Fake,Fake,,,,7,notSet
5/14/2021 14:35,5/14/2021 14:43,IP Address,100,461,TRUE,5/14/2021 14:43,R_1ClMzlORa6t18WA,,anonymous,EN,Yes,5e3581ed0082f15283413024,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from your company (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 14:48,5/14/2021 14:49,IP Address,17,32,FALSE,5/15/2021 14:49,R_A6XotLDB2gXeboR,,anonymous,EN,Yes,6063339a4abff1aac5723fce,Chrome,87.0.4280.101,Linux x86_64,393x851,,,,,,,,,,,,,,,,,notSet
5/14/2021 14:49,5/14/2021 14:53,IP Address,100,251,TRUE,5/14/2021 14:53,R_28JbiVFQri0b7eQ,,anonymous,EN,Yes,6063339a4abff1aac5723fce,Chrome,87.0.4280.101,Linux x86_64,393x851,Fake,Real,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,Fake,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/14/2021 14:49,5/14/2021 14:53,IP Address,100,265,TRUE,5/14/2021 14:53,R_2qERIilEoXUq705,,anonymous,EN,Yes,5ef54b31234db61ac1c7fdb0,Chrome,90.0.4430.210,Android 10,393x851,Real,Fake,Real,Real,Fake,Fake,Real,Fake,Real,Fake,Real,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,7,notSet
5/14/2021 14:58,5/14/2021 15:03,IP Address,100,275,TRUE,5/14/2021 15:03,R_xDD9IwWDB02bSp3,,anonymous,EN,Yes,5cfa77e907f7dd0001b163b7,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Fake,Real,Fake,Real,Real,Real,Real,Real,Other,No,,7,notSet
5/14/2021 15:00,5/14/2021 15:05,IP Address,100,306,TRUE,5/14/2021 15:05,R_78lcjMqwlDXMoiB,,anonymous,EN,Yes,5ee7f5443496da0e8d2203b9,Chrome,90.0.4430.212,Windows NT 10.0,1280x720,Real,Fake,Real,Real,Real,Real,Fake,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,7,notSet
5/14/2021 15:08,5/14/2021 16:06,IP Address,100,3497,TRUE,5/14/2021 16:06,R_VVJ0R6Bg16sa5a1,,anonymous,EN,Yes,5fc4675eac1a5c78cda54009,Edge,90.0.818.62,Windows NT 10.0,1536x864,Real,Real,Real,Fake,Fake,Real,Real,Real,Fake,Fake,Fake,Real,Someone selling fraudulent goods or services,No,,7,notSet
5/14/2021 15:09,5/14/2021 15:16,IP Address,100,455,TRUE,5/14/2021 15:16,R_2TKL9wqJa2VosUa,,anonymous,EN,Yes,5fb3d71c3144730009fe4a7b,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Fake,Real,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/14/2021 15:09,5/14/2021 15:20,IP Address,100,658,TRUE,5/14/2021 15:20,R_3jd0s3swQ9VXVEb,,anonymous,EN,Yes,5f1dea279f4818757f07f087,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Fake,Real,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/14/2021 15:09,5/14/2021 15:15,IP Address,100,353,TRUE,5/14/2021 15:15,R_1mKM5rw4wD0k966,,anonymous,EN,Yes,5a4a94fef7b7bc00014e1462,Chrome,90.0.4430.100,CrOS x86_64 13816.64.0,1366x768,Real,Real,Real,Fake,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 15:16,5/14/2021 15:20,IP Address,96,240,FALSE,5/15/2021 15:20,R_vvunRyvAnq0LvRn,,anonymous,EN,Yes,5c5dba4ed86a7f000191e5d5,Edge,90.0.818.56,Windows NT 10.0,1920x1080,Real,Fake,Real,Real,Fake,Real,Fake,Fake,Fake,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/14/2021 15:24,5/14/2021 15:30,IP Address,100,334,TRUE,5/14/2021 15:30,R_2Eux09Pswmyj9ED,,anonymous,EN,Yes,6095ec160f743e541825a229,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Real,Fake,Real,Real,Real,Real,Fake,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 15:25,5/14/2021 15:32,IP Address,100,433,TRUE,5/14/2021 15:32,R_28BYL7tCJuDTQ9i,,anonymous,EN,Yes,606609111ba10f35596db018,Edge,90.0.818.56,Windows NT 10.0,1366x768,Real,Real,Real,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Real,,,,7,notSet
5/14/2021 15:36,5/14/2021 15:53,IP Address,100,1046,TRUE,5/14/2021 15:53,R_1LFhX5mUhXEu0MU,,anonymous,EN,Yes,5e954bac8099ec8c18ba2b69,Chrome,90.0.4430.86,CrOS x86_64 13816.55.0,1241x698,Real,Real,Real,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 15:36,5/14/2021 15:41,IP Address,100,310,TRUE,5/14/2021 15:41,R_1MMxrxLbgoZFVhc,,anonymous,EN,Yes,5ffef0a1255d0c5fd3bdfd6a,Chrome,89.0.4389.90,Macintosh,1440x900,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 15:36,5/14/2021 15:45,IP Address,100,553,TRUE,5/14/2021 15:45,R_1FPbqvI3wgF2yD3,,anonymous,EN,Yes,5b566435d8348500012d2d65,Chrome,90.0.4430.212,Windows NT 10.0,1280x1024,Fake,Fake,Real,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
5/14/2021 15:37,5/14/2021 15:43,IP Address,100,382,TRUE,5/14/2021 15:43,R_31a5FPVkXkH5Otl,,anonymous,EN,Yes,5a876665ae9a0b0001a9fbe3,Firefox,88,Windows NT 10.0,1920x1080,Real,Fake,Real,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 15:37,5/14/2021 15:41,IP Address,100,232,TRUE,5/14/2021 15:41,R_plTOpsVYTGG7BZL,,anonymous,EN,Yes,607e09e1df0ec20bddab1815,Chrome,89.0.4389.128,Windows NT 10.0,1977x1112,Real,Real,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,7,notSet
5/14/2021 15:38,5/14/2021 15:52,IP Address,100,823,TRUE,5/14/2021 15:52,R_bOVVHXixFIMCTv3,,anonymous,EN,Yes,5ee4b29de1640f1bc85da97b,Chrome,90.0.4430.212,Windows NT 6.1,1536x864,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Someone selling fraudulent goods or services,No,,7,notSet
5/14/2021 16:04,5/14/2021 16:09,IP Address,100,316,TRUE,5/14/2021 16:09,R_3CPjmOi6PQMZ0TO,,anonymous,EN,Yes,5d27db3d44cdee000184f4eb,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Fake,Real,Real,Fake,Fake,Fake,Real,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/14/2021 16:11,5/14/2021 16:20,IP Address,100,483,TRUE,5/14/2021 16:20,R_12P9BQBZnnYvjmZ,,anonymous,EN,Yes,602b456e7cdd702772f52e13,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Real,Real,Real,Fake,Real,Real,Real,Real,Fake,Fake,Fake,Someone claiming to be from the Social Security Administration (but wasn't),No,,7,notSet
5/14/2021 16:13,5/14/2021 16:17,IP Address,100,239,TRUE,5/14/2021 16:17,R_3R301kUK5Hd2LOX,,anonymous,EN,Yes,5fbb2540b981f7c1e0fca5ff,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Fake,Fake,Real,Real,Fake,Real,Real,Fake,Fake,Real,Someone claiming to be from the Social Security Administration (but wasn't),No,,7,notSet
5/14/2021 16:20,5/14/2021 16:36,IP Address,100,941,TRUE,5/14/2021 16:36,R_3flxG5mMvahB7sB,,anonymous,EN,Yes,5ba345bcf07414000106135e,Firefox,88,Windows NT 6.1,1920x1080,Fake,Fake,Real,Fake,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from your company (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 16:22,5/14/2021 16:34,IP Address,100,696,TRUE,5/14/2021 16:34,R_1F53MEbmV5oUBs7,,anonymous,EN,Yes,5f508a49e247cd1ff3485af3,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Real,Real,Real,Fake,Fake,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 16:34,5/14/2021 16:37,IP Address,100,214,TRUE,5/14/2021 16:37,R_3oEEJpkMv5HYFCk,,anonymous,EN,Yes,5cc8d13d3a83c10016094045,Chrome,88.0.4324.192,Macintosh,1024x640,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 17:04,5/14/2021 17:10,IP Address,100,334,TRUE,5/14/2021 17:10,R_2UaxKnPh8TuE46N,,anonymous,EN,Yes,5f402eb4fbd8df145068b805,Chrome,90.0.4430.212,Windows NT 10.0,1600x900,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 17:06,5/14/2021 17:11,IP Address,100,324,TRUE,5/14/2021 17:11,R_2e9ZltA3Rpg1yNN,,anonymous,EN,Yes,5bc648a58fc1350001d0b725,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Fake,Real,Real,Fake,Real,Real,Real,Real,Fake,Real,Real,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 17:14,5/14/2021 17:23,IP Address,100,514,TRUE,5/14/2021 17:23,R_2a9ObwQOOogzqoQ,,anonymous,EN,Yes,5bde6c564842880001308324,Chrome,90.0.4430.212,Windows NT 10.0,1093x615,Fake,Fake,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Fake,Real,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
5/14/2021 17:20,5/14/2021 17:35,IP Address,100,873,TRUE,5/14/2021 17:35,R_3eqyNvRT1OIpQk6,,anonymous,EN,Yes,6099ce5fddb42e2091c7774b,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 17:23,5/14/2021 17:53,IP Address,100,1773,TRUE,5/14/2021 17:53,R_yXa72UngPG8yQzT,,anonymous,EN,Yes,5d3356323e1190001909339b,Chrome,90.0.4430.212,Windows NT 10.0,943x531,Real,Fake,Real,Real,Fake,Real,Real,Real,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 17:23,5/14/2021 17:32,IP Address,100,502,TRUE,5/14/2021 17:32,R_3I9r0I61c7KcVLI,,anonymous,EN,Yes,5dcf3f72c0823f08df81f18f,Edge,90.0.818.56,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Other",No,,7,notSet
5/14/2021 17:42,5/14/2021 17:46,IP Address,100,200,TRUE,5/14/2021 17:46,R_1q8I7NsMH463Xct,,anonymous,EN,Yes,5ec65717c3f23402bd723985,Safari iPhone,14.0.3,iPhone,414x896,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 17:58,5/14/2021 18:11,IP Address,96,768,FALSE,5/15/2021 18:11,R_bvmv7jggnNnk63L,,anonymous,EN,Yes,5c1df5d510677f0001d9f6a5,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 18:17,5/14/2021 18:25,IP Address,100,487,TRUE,5/14/2021 18:25,R_33x0987onhxBfmU,,anonymous,EN,Yes,5fc76a415002cb02da36e980,Chrome,90.0.4430.91,Android 10,360x800,Real,Real,Fake,Real,Fake,Fake,Fake,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 18:23,5/14/2021 18:28,IP Address,100,311,TRUE,5/14/2021 18:28,R_3G3v1J0kaYWj08T,,anonymous,EN,Yes,602a01c44980dd9a600e58f2,Chrome,89.0.4389.128,Linux,360x720,Fake,Real,Fake,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 18:27,5/14/2021 18:34,IP Address,100,450,TRUE,5/14/2021 18:34,R_3jcByRxrmH1hnT6,,anonymous,EN,Yes,5dd406d9c23e0d3e6dacc034,Firefox,88,Windows NT 6.1,1280x720,Real,Real,Real,Fake,Fake,Fake,Fake,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 18:47,5/14/2021 19:03,IP Address,100,904,TRUE,5/14/2021 19:03,R_3Kvl1253iWEM2ej,,anonymous,EN,Yes,5dc9f3a0e2633171257d503e,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Fake,Real,Fake,Real,Real,Fake,Fake,Real,Fake,Fake,Real,Real,Someone claiming to be from your company (but wasn't),No,,7,notSet
5/14/2021 18:48,5/14/2021 19:00,IP Address,100,731,TRUE,5/14/2021 19:00,R_DwufpGwQVINnpNn,,anonymous,EN,Yes,5fd43da30be3161b9a3ec2d6,Firefox,88,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 19:06,5/14/2021 19:18,IP Address,100,693,TRUE,5/14/2021 19:18,R_2znBMO7IjUsIbFu,,anonymous,EN,Yes,6082249a001f42155fac637d,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 19:10,5/14/2021 19:18,IP Address,57,433,FALSE,5/15/2021 19:18,R_3UjNprlGdUdBjdn,,anonymous,EN,Yes,5bc913d99427200001dd47f5,Chrome,90.0.4430.212,Windows NT 10.0,1280x720,Real,Fake,Real,Real,Fake,Real,Fake,Real,,,,,,,,,notSet
5/14/2021 19:14,5/14/2021 19:16,IP Address,100,144,TRUE,5/14/2021 19:16,R_8Idq61D3ri76Jep,,anonymous,EN,Yes,5fa8b4123a3f0d7a4aab8ef3,Edge,90.0.818.56,Windows NT 10.0,1366x768,Real,Real,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,,,,7,notSet
5/14/2021 19:15,5/14/2021 19:18,IP Address,100,196,TRUE,5/14/2021 19:18,R_1pxpu73FWIHIkW3,,anonymous,EN,Yes,5def2693ac00aa5c27166356,Safari,14.0.3,Macintosh,1440x900,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Real,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 19:24,5/14/2021 19:29,IP Address,100,306,TRUE,5/14/2021 19:29,R_bC5mpkOpLFzl4A1,,anonymous,EN,Yes,6024528e6a061e12eea449d3,Firefox,88,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Real,Real,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 19:26,5/14/2021 19:39,IP Address,100,809,TRUE,5/14/2021 19:39,R_BX21reAS6GNVHGh,,anonymous,EN,Yes,5fed341d46872ef4c4542e2f,Chrome,90.0.4430.100,CrOS x86_64 13816.64.0,1366x768,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 19:31,5/14/2021 19:39,IP Address,100,515,TRUE,5/14/2021 19:39,R_110aSoJmkE6twJD,,anonymous,EN,Yes,5ba9a99738803d00012729de,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Real,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/14/2021 19:40,5/14/2021 19:49,IP Address,100,557,TRUE,5/14/2021 19:49,R_1JRT1smt2GMcJxt,,anonymous,EN,Yes,603470186bba1c26a354c27e,Chrome,90.0.4430.86,CrOS x86_64 13816.55.0,1536x864,Real,Real,Real,Real,Fake,Real,Real,Real,Real,Real,Real,Real,Other,No,,7,notSet
5/14/2021 19:42,5/14/2021 19:49,IP Address,100,399,TRUE,5/14/2021 19:49,R_2aW5Rw6rDoHexPz,,anonymous,EN,Yes,6013a39aaa022528c98e57c8,Chrome,90.0.4430.212,Windows NT 10.0,1360x768,Real,Real,Real,Real,Fake,Fake,Fake,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 20:02,5/14/2021 20:12,IP Address,100,575,TRUE,5/14/2021 20:12,R_1JK2EFRMIicdZSE,,anonymous,EN,Yes,5a4ee125c64cfe0001b80521,Chrome,90.0.4430.212,Windows NT 10.0,1600x900,Real,Real,Real,Fake,Real,Fake,Real,Fake,Real,Fake,Real,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",Not Sure,,7,notSet
5/14/2021 20:03,5/14/2021 20:13,IP Address,100,615,TRUE,5/14/2021 20:13,R_2e3RF9CftJft0MB,,anonymous,EN,Yes,5fe17e28d8918b3fae67ec4d,Chrome,87.0.4280.109,CrOS x86_64 13505.73.0,1092x614,Real,Real,Real,Real,Fake,Real,Real,Real,Real,Real,Fake,Real,"Someone claiming to be from your company (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 20:19,5/14/2021 20:29,IP Address,100,605,TRUE,5/14/2021 20:29,R_21gQ2S9XM9NMbS7,,anonymous,EN,Yes,5e9273fc26ded40e3b92f873,Chrome,90.0.4430.93,Windows NT 10.0,1093x615,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Real,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 20:31,5/14/2021 20:37,IP Address,100,329,TRUE,5/14/2021 20:37,R_2bVIhQ2NmMUmhxt,,anonymous,EN,Yes,5e9a90794a7e88127a8fe01e,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Fake,Real,Real,Real,Fake,Real,Fake,Fake,Real,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/14/2021 20:45,5/14/2021 20:48,IP Address,100,171,TRUE,5/14/2021 20:48,R_2P6Vshd3Qm1L9fp,,anonymous,EN,Yes,5eed22ef1537c7128cca6aaa,Firefox,88,Macintosh,1440x900,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 20:47,5/14/2021 21:00,IP Address,100,795,TRUE,5/14/2021 21:00,R_5alvk96r2nlArvP,,anonymous,EN,Yes,5c4d5328889752000156a11d,Chrome,89.0.4389.116,CrOS x86_64 13729.72.0,1366x768,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/14/2021 20:58,5/14/2021 21:01,IP Address,100,163,TRUE,5/14/2021 21:01,R_R4XffpOVRkEPTe9,,anonymous,EN,Yes,5ae7f99bd5ec5e000175f097,Chrome,90.0.4430.93,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,7,notSet
5/14/2021 21:01,5/14/2021 21:01,IP Address,17,17,FALSE,5/15/2021 21:01,R_3oC6QquGg1o7Tjl,,anonymous,EN,Yes,5f4dfdb3a7461bad5d3dd157,Safari iPhone,14.0.3,iPhone,375x812,,,,,,,,,,,,,,,,,notSet
5/14/2021 21:03,5/14/2021 21:08,IP Address,100,301,TRUE,5/14/2021 21:08,R_51FiYNLpgg9SYBH,,anonymous,EN,Yes,5f4dfdb3a7461bad5d3dd157,Chrome,90.0.4430.91,Android 10,360x740,Real,Real,Real,Real,Real,Real,Real,Real,Real,Fake,Real,Real,"Someone claiming to be from your company (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 21:20,5/14/2021 21:25,IP Address,100,313,TRUE,5/14/2021 21:25,R_1FQeVBDtrep3qw6,,anonymous,EN,Yes,5fefe60a705a1fea04348290,Chrome,90.0.4430.86,CrOS x86_64 13816.55.0,1920x1080,Real,Fake,Real,Fake,Real,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from your company (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 21:43,5/14/2021 21:46,IP Address,100,204,TRUE,5/14/2021 21:46,R_3097FA9CYkFqIks,,anonymous,EN,Yes,5f0ba373cd19f5114a4c963a,Firefox,88,Windows NT 10.0,1920x1080,Real,Fake,Real,Real,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone selling fraudulent goods or services,Other",No,,7,notSet
5/14/2021 21:43,5/14/2021 21:53,IP Address,57,584,FALSE,5/15/2021 21:53,R_1HiX3alHBad2PcG,,anonymous,EN,Yes,58e9538908dc910001901f6b,Firefox,88,Android 10,324x738,Real,Fake,Fake,Real,Fake,Real,Real,Fake,,,,,,,,,notSet
