StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,PID,Meta_Browser,Meta_Version,Meta_Operating System,Meta_Resolution,ImportantInformation,AmazonPayment,AmazonDelay,RedCross,Disability,ssa_optout,replacementCard,annualReminderKLEW,lt_medicare,sms_disability,lt_suspension,sms_redcross,Previously_Targeted,Lost_Money,Amount_Lost,attentionCheck,surveyArm
5/14/2021 7:50,5/14/2021 8:05,IP Address,100,935,TRUE,5/14/2021 8:05,R_1i9ZqUeenDoBYi6,anonymous,EN,Yes,608c451be10e84b9fc005f3e,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Fake,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Other,No,,7,notSet
5/14/2021 7:57,5/14/2021 8:06,IP Address,100,506,TRUE,5/14/2021 8:06,R_1dd96V599PizHk9,anonymous,EN,Yes,5af09ff00eca060001b1379c,Chrome,90.0.4430.93,Windows NT 10.0,1366x768,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/14/2021 8:04,5/14/2021 8:08,IP Address,100,271,TRUE,5/14/2021 8:08,R_1rOzGocyTtoTVrQ,anonymous,EN,Yes,5e885b936d76504cabe57f4f,Chrome,90.0.4430.210,Android 11,412x960,Real,Real,Real,Real,Fake,Real,Fake,Real,Real,Fake,Real,Real,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,7,notSet
5/14/2021 7:56,5/14/2021 8:12,IP Address,100,953,TRUE,5/14/2021 8:12,R_2WGartUNFdsXzrx,anonymous,EN,Yes,601a2908d4210b238f755fed,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 8:07,5/14/2021 8:13,IP Address,100,327,TRUE,5/14/2021 8:13,R_2CTGuqFBLlujDh0,anonymous,EN,Yes,60394abb2aefd14351543a13,Chrome,90.0.4430.93,Windows NT 10.0,1920x1080,Real,Real,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 8:10,5/14/2021 8:15,IP Address,100,256,TRUE,5/14/2021 8:15,R_2TtJPjtYfl1eww5,anonymous,EN,Yes,5c7560f14f23e50016135028,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 8:10,5/14/2021 8:15,IP Address,100,266,TRUE,5/14/2021 8:15,R_qKnlvVPWsmE3OJr,anonymous,EN,Yes,5cf3f7364bcc6400019d71fa,Chrome,90.0.4430.212,Windows NT 10.0,1524x858,Fake,Real,Real,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Someone selling fraudulent goods or services,No,,7,notSet
5/14/2021 8:07,5/14/2021 8:17,IP Address,100,580,TRUE,5/14/2021 8:17,R_u8sqaEsHddGaJ5n,anonymous,EN,Yes,5f0df709c887690e5bede0ec,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Fake,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 8:06,5/14/2021 8:18,IP Address,100,704,TRUE,5/14/2021 8:18,R_3R2PgNhSzOQsVL0,anonymous,EN,Yes,58a50aebbb9e0f0001aca2a7,Chrome,90.0.4430.212,Windows NT 10.0,2560x1440,Real,Fake,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
5/14/2021 8:14,5/14/2021 8:19,IP Address,100,257,TRUE,5/14/2021 8:19,R_1QFRNCRP9Vdj9sN,anonymous,EN,Yes,605c0d13ee0500a2cb9d9ad8,Chrome,88.0.4324.152,Linux x86_64,360x640,Fake,Fake,Fake,Real,Real,Real,Fake,Fake,Fake,Fake,Real,Real,Someone selling fraudulent goods or services,No,,7,notSet
5/14/2021 8:16,5/14/2021 8:20,IP Address,100,189,TRUE,5/14/2021 8:20,R_1E4mXOUf1C3TsTT,anonymous,EN,Yes,5ef4db1a45dfc00e117b2a54,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 8:05,5/14/2021 8:21,IP Address,100,1002,TRUE,5/14/2021 8:21,R_2zI24tgu6vfF5mj,anonymous,EN,Yes,56c8915edfea6c000cb29c98,Firefox,88,Windows NT 10.0,1280x720,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Other,No,,7,notSet
5/14/2021 8:11,5/14/2021 8:22,IP Address,100,691,TRUE,5/14/2021 8:22,R_3EF2oGgrW59Yt6K,anonymous,EN,Yes,604bd44cb5668ba12cc9376e,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Fake,Real,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Real,,,,7,notSet
5/14/2021 8:18,5/14/2021 8:23,IP Address,100,249,TRUE,5/14/2021 8:23,R_3h5SOz4ozCJI0Z1,anonymous,EN,Yes,55af9877fdf99b2847046166,Chrome,90.0.4430.210,Android 11,412x732,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,7,notSet
5/14/2021 8:10,5/14/2021 8:23,IP Address,100,756,TRUE,5/14/2021 8:23,R_21APWBh4E5Kkbjj,anonymous,EN,Yes,5dc59aea37023940a0860dea,Firefox,88,Windows NT 10.0,1600x900,Real,Fake,Real,Real,Fake,Real,Real,Real,Real,Fake,Fake,Real,Someone claiming to be from another government agency (but wasn't),No,,7,notSet
5/14/2021 8:18,5/14/2021 8:26,IP Address,100,506,TRUE,5/14/2021 8:26,R_2CkrhJ6dgkSpaH5,anonymous,EN,Yes,5e51572b94d9e61826f109e7,Safari,14.0.3,Macintosh,834x1194,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from your company (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 8:22,5/14/2021 8:28,IP Address,100,358,TRUE,5/14/2021 8:28,R_32Mb9ID9FRcGx3T,anonymous,EN,Yes,5ea7b13e8ac6491a2050e619,Firefox,88,Windows NT 10.0,1920x1080,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",No,,7,notSet
5/14/2021 8:21,5/14/2021 8:28,IP Address,100,463,TRUE,5/14/2021 8:28,R_eJLK3bKNcXXfCet,anonymous,EN,Yes,6042794fe3c49714bee3e9cf,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/14/2021 8:25,5/14/2021 8:29,IP Address,100,204,TRUE,5/14/2021 8:29,R_1k2erBQXgGWt55e,anonymous,EN,Yes,6074bd1c18cb92bae7b8ce2a,Chrome,88.0.4324.152,Linux x86_64,360x780,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 8:23,5/14/2021 8:30,IP Address,100,409,TRUE,5/14/2021 8:30,R_Z1wEyMwtycfhB85,anonymous,EN,Yes,5d0e7ce13fe2d0001999c056,Chrome,90.0.4430.93,Windows NT 10.0,1920x1080,Fake,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 8:31,5/14/2021 8:34,IP Address,100,165,TRUE,5/14/2021 8:34,R_YPxbx6EWI5prZ9T,anonymous,EN,Yes,5b9efb73d1ff7a00013bfe84,Firefox,88,Windows NT 10.0,1536x864,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
5/14/2021 8:34,5/14/2021 8:36,IP Address,100,148,TRUE,5/14/2021 8:36,R_D6QPr76OV9iOGBz,anonymous,EN,Yes,5f7e4fbc36d39211c80599fe,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Real,Real,Real,Fake,Fake,Real,Real,Real,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
5/14/2021 8:29,5/14/2021 8:37,IP Address,100,498,TRUE,5/14/2021 8:37,R_1DMDtGBiEedluS9,anonymous,EN,Yes,5df1822669a11709f1421d2e,Chrome,90.0.4430.212,Windows NT 10.0,1368x912,Real,Fake,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 8:33,5/14/2021 8:38,IP Address,100,273,TRUE,5/14/2021 8:38,R_2rMYunxuv2sjHuz,anonymous,EN,Yes,594ec90eca6e670001b2c184,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Real,Real,Real,Real,Real,Fake,Fake,Fake,Fake,Real,Real,Someone selling fraudulent goods or services,No,,7,notSet
5/14/2021 8:34,5/14/2021 8:38,IP Address,100,258,TRUE,5/14/2021 8:38,R_Qbngw4Pn7rNShkl,anonymous,EN,Yes,5ef11fdda0736031899eb5dc,Chrome,90.0.4430.93,Windows NT 10.0,1280x1024,Real,Fake,Real,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 8:33,5/14/2021 8:40,IP Address,100,420,TRUE,5/14/2021 8:40,R_W0WVnBoA7WmCTIZ,anonymous,EN,Yes,5f4d5f9f835880a2aca8b996,Safari,14.1,Macintosh,810x1080,Real,Real,Real,Real,Real,Real,Real,Real,Fake,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/14/2021 8:40,5/14/2021 8:45,IP Address,100,309,TRUE,5/14/2021 8:45,R_1C8h4aFOZoladXL,anonymous,EN,Yes,60367f78082e3dedb8238ea3,Chrome,90.0.4430.212,Windows NT 6.1,1366x768,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 8:38,5/14/2021 8:46,IP Address,100,464,TRUE,5/14/2021 8:46,R_2bGYU6e32JeA6jz,anonymous,EN,Yes,5dd405ab80123f3eaae9af80,Firefox,88,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 8:43,5/14/2021 8:49,IP Address,100,329,TRUE,5/14/2021 8:49,R_PRpAepIcLrUvMAh,anonymous,EN,Yes,5c5f4eb61cae46000117dfd6,Firefox,88,Windows NT 10.0,1536x864,Real,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Fake,Someone selling fraudulent goods or services,No,,7,notSet
5/14/2021 8:39,5/14/2021 8:51,IP Address,100,730,TRUE,5/14/2021 8:51,R_ONI23y5ueCh0stH,anonymous,EN,Yes,5edf9f945600b52832384409,Chrome,90.0.4430.212,Macintosh,2560x1440,Real,Fake,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 8:49,5/14/2021 8:53,IP Address,100,245,TRUE,5/14/2021 8:53,R_3R49NQLZXMowG5S,anonymous,EN,Yes,5e5c03ab6a255b3ece760715,Chrome,90.0.4430.212,Macintosh,2560x1440,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
5/14/2021 8:46,5/14/2021 8:57,IP Address,100,668,TRUE,5/14/2021 8:57,R_29gXQoHlZ8vatZh,anonymous,EN,Yes,5c5924c553fba80001bd7ad9,Chrome,90.0.4430.93,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Real,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 8:53,5/14/2021 8:59,IP Address,100,311,TRUE,5/14/2021 8:59,R_6h4vqhIqBQ42FMZ,anonymous,EN,Yes,5f76586f6ce6850f223a25ab,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,7,notSet
5/14/2021 8:53,5/14/2021 8:59,IP Address,100,327,TRUE,5/14/2021 8:59,R_3erFOUR6AzZNyHj,anonymous,EN,Yes,55aeaeb3fdf99b5c769f1f7c,Edge,90.0.818.62,Windows NT 10.0,1920x1080,Real,Real,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Real,Someone selling fraudulent goods or services,No,,7,notSet
5/14/2021 8:50,5/14/2021 9:02,IP Address,100,730,TRUE,5/14/2021 9:02,R_qV34qGQZyMJwd1L,anonymous,EN,Yes,566a1d697da0350005b39de3,Chrome,90.0.4430.93,Windows NT 10.0,1280x720,Real,Fake,Real,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Real,,,,7,notSet
5/14/2021 8:35,5/14/2021 9:02,IP Address,100,1664,TRUE,5/14/2021 9:02,R_1jw9rvkaDaF6RSR,anonymous,EN,Yes,608fd801a0aa67efee9fd2e4,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Real,Real,Fake,Fake,Real,Real,Real,Real,Real,Fake,Real,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 8:56,5/14/2021 9:03,IP Address,100,374,TRUE,5/14/2021 9:03,R_2bVGlB3sEeVuUoH,anonymous,EN,Yes,5b5a822e1ad8270001c4f28d,Firefox,88,Macintosh,1440x900,Real,Real,Real,Real,Fake,Real,Fake,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 8:59,5/14/2021 9:04,IP Address,100,301,TRUE,5/14/2021 9:04,R_3OqpqCpx5dCa6fI,anonymous,EN,Yes,5fcfbee098277e12c671ee44,Chrome,90.0.4430.93,Android 9,412x846,Fake,Real,Real,Real,Fake,Real,Fake,Fake,Real,Fake,Fake,Real,Someone selling fraudulent goods or services,No,,7,notSet
5/14/2021 8:59,5/14/2021 9:07,IP Address,100,471,TRUE,5/14/2021 9:07,R_3E0weU9oICSBd7j,anonymous,EN,Yes,5a21b2e1e473b80001baaa09,Firefox,88,Macintosh,1280x800,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",No,,7,notSet
5/14/2021 9:03,5/14/2021 9:09,IP Address,100,396,TRUE,5/14/2021 9:09,R_UEKIpbDvPJw7tYd,anonymous,EN,Yes,5e2cb9b8e97bec2e4cd80874,Chrome,90.0.4430.212,Windows NT 10.0,1277x718,Real,Real,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 9:03,5/14/2021 9:12,IP Address,100,577,TRUE,5/14/2021 9:12,R_cC8eYBXFtOAfSGB,anonymous,EN,Yes,5be5c05fd153f500019a2ef2,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/14/2021 9:07,5/14/2021 9:13,IP Address,100,360,TRUE,5/14/2021 9:13,R_6LO5NgjxbsnpNy9,anonymous,EN,Yes,57dd766bbcd7150001ded5de,Edge,90.0.818.56,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 8:59,5/14/2021 9:15,IP Address,100,926,TRUE,5/14/2021 9:15,R_2QMrLmODC4lz0cz,anonymous,EN,Yes,5ec9cf3ed4642d4ebb802b42,Edge,90.0.818.56,Windows NT 10.0,1280x720,Real,Fake,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/14/2021 9:11,5/14/2021 9:17,IP Address,100,312,TRUE,5/14/2021 9:17,R_0ImI75EIdBAIwTv,anonymous,EN,Yes,607331e66524baf7ddfaae21,Chrome,90.0.4430.72,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Real,Fake,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 9:07,5/14/2021 9:20,IP Address,100,766,TRUE,5/14/2021 9:20,R_1Peo5ypVYHGxTwl,anonymous,EN,Yes,5dd1919051c6d2208e27fbc1,Firefox,88,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 9:13,5/14/2021 9:21,IP Address,100,483,TRUE,5/14/2021 9:21,R_31AykX4ZJmi75B3,anonymous,EN,Yes,5eaa0cc0fb0fca17a3006d9c,Chrome,90.0.4430.93,Macintosh,1440x900,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
5/14/2021 9:12,5/14/2021 9:22,IP Address,100,606,TRUE,5/14/2021 9:22,R_3JsaOW8j7YPhpXg,anonymous,EN,Yes,6095e6bff657f30496a59d0e,Chrome,90.0.4430.93,Macintosh,1440x900,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,7,notSet
5/14/2021 9:15,5/14/2021 9:22,IP Address,100,445,TRUE,5/14/2021 9:22,R_2f0Zs9JXFaj7Wdk,anonymous,EN,Yes,5df81cd72713055bdf02efd8,Firefox,88,Macintosh,1440x900,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/14/2021 9:26,5/14/2021 9:31,IP Address,100,296,TRUE,5/14/2021 9:31,R_3JK2HlIXcNNJa0V,anonymous,EN,Yes,5bf08e67d63d690001360a79,Chrome,90.0.4430.212,Windows NT 6.1,1440x900,Real,Fake,Real,Real,Fake,Real,Real,Real,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Other",No,,7,notSet
5/14/2021 9:29,5/14/2021 9:32,IP Address,100,197,TRUE,5/14/2021 9:32,R_3HFGGRllBUvjW1a,anonymous,EN,Yes,5ef89a2c9e87965fc67387c8,Chrome iPhone,87.0.4280.163,iPhone,390x844,Real,Fake,Real,Real,Real,Real,Real,Real,Fake,Fake,Real,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 9:15,5/14/2021 9:33,IP Address,100,1058,TRUE,5/14/2021 9:33,R_1BWPDrBjrPNcQK6,anonymous,EN,Yes,5dd371cada167d3773d4ee9e,Safari,14.0.3,Macintosh,810x1080,Real,Fake,Real,Fake,Fake,Real,Real,Real,Real,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/14/2021 9:26,5/14/2021 9:33,IP Address,100,458,TRUE,5/14/2021 9:33,R_1OGMQjhGeH8CTB6,anonymous,EN,Yes,5dce9cf489b8310a1b19676e,Firefox,88,Windows NT 10.0,1600x900,Real,Fake,Real,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/14/2021 9:22,5/14/2021 9:36,IP Address,100,841,TRUE,5/14/2021 9:36,R_1CEH3CxDtFcTeWW,anonymous,EN,Yes,6070b93d8a53ebeb1710178e,Firefox,88,Windows NT 6.3,1600x900,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services,Other",Not Sure,,7,notSet
5/14/2021 9:26,5/14/2021 9:39,IP Address,100,798,TRUE,5/14/2021 9:39,R_1pmtmuvpPDtzqi0,anonymous,EN,Yes,5d2d0fb9f4b87b0001f0acff,Firefox,88,Windows NT 10.0,1120x630,Real,Real,Real,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Someone claiming to be from the Social Security Administration (but wasn't),No,,7,notSet
5/14/2021 9:38,5/14/2021 9:44,IP Address,100,325,TRUE,5/14/2021 9:44,R_1jcAgKJ6VGHn4Zv,anonymous,EN,Yes,5c818f0d4f23cf000132ad6f,Safari,14.0.3,Macintosh,820x1180,Real,Fake,Real,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/14/2021 9:26,5/14/2021 9:45,IP Address,100,1151,TRUE,5/14/2021 9:45,R_1LHkbDxDZiScefU,anonymous,EN,Yes,608f2b2239ba31bad6a074f7,Chrome,90.0.4430.212,Windows NT 10.0,1600x900,Real,Real,Real,Real,Real,Real,Real,Real,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 9:33,5/14/2021 9:47,IP Address,100,823,TRUE,5/14/2021 9:47,R_CmBAVtMNYLpdqOB,anonymous,EN,Yes,6091b418d1cddb4526a44543,Chrome,90.0.4430.212,Windows NT 10.0,1440x900,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",No,,7,notSet
5/14/2021 9:36,5/14/2021 9:47,IP Address,100,654,TRUE,5/14/2021 9:47,R_2RWJTqfcwTbKTA1,anonymous,EN,Yes,5e753094e8a6f10a9805ed9a,Safari,14.0.3,Macintosh,834x1112,Real,Fake,Real,Real,Fake,Real,Real,Real,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",No,,7,notSet
5/14/2021 9:45,5/14/2021 9:51,IP Address,100,361,TRUE,5/14/2021 9:51,R_2Yzy59l5gfpbJsc,anonymous,EN,Yes,5b22f24c38fc0c0001313ea8,Chrome,90.0.4430.212,Macintosh,1920x1080,Fake,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,1800,7,notSet
5/14/2021 9:44,5/14/2021 9:53,IP Address,100,497,TRUE,5/14/2021 9:53,R_2Pk974yWTJ7UMVr,anonymous,EN,Yes,5d79375d794d900017671c07,Chrome,90.0.4430.93,Windows NT 10.0,1536x864,Real,Real,Real,Real,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 9:41,5/14/2021 9:53,IP Address,100,712,TRUE,5/14/2021 9:53,R_216SfAKMXHhm5rz,anonymous,EN,Yes,58a202ac66e4640001c52bfd,Chrome,90.0.4430.212,Windows NT 10.0,1600x900,Real,Fake,Real,Fake,Real,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/14/2021 9:50,5/14/2021 9:58,IP Address,100,499,TRUE,5/14/2021 9:58,R_1n78tQNiE0Ty48G,anonymous,EN,Yes,5dcc948ed9873592337ae827,Chrome,76.0.3809.136,CrOS x86_64 12239.92.0,1366x768,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,Other,No,,7,notSet
5/14/2021 9:54,5/14/2021 10:02,IP Address,100,482,TRUE,5/14/2021 10:02,R_1psTpJcaAhD9BYr,anonymous,EN,Yes,5d069f2f041328001a7815be,Edge,90.0.818.56,Windows NT 10.0,1482x834,Real,Fake,Real,Real,Real,Fake,Real,Fake,Fake,Fake,Fake,Real,Other,No,,7,notSet
5/14/2021 9:54,5/14/2021 10:03,IP Address,100,583,TRUE,5/14/2021 10:03,R_1g8dZmjoNYmTWEL,anonymous,EN,Yes,56d1af6521cd29000b973ff2,Safari,14.0.3,Macintosh,810x1080,Real,Fake,Real,Fake,Fake,Real,Real,Real,Real,Fake,Fake,Real,"Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
